Date,Ticker,Close/Last,Open,High,Low,Volume
2025-07-31,ALGN,131.2901,142.5,149.75,130.83,7628453
2025-08-04,ALGN,139.695,140.68,143.17,137.7396,1180745
2025-08-05,ALGN,139.64,138.67,140.95,137.92,513341
