Date,Ticker,Close/Last,Open,High,Low,Volume
2025-07-31,REGN,553.58,550.01,558.07,548.02,347104
2025-08-04,REGN,568.665,566.98,577.21,562.01,381413
2025-08-05,REGN,572.085,570.25,579.82,568.72,266880
2025-08-06,REGN,555.575,568.75,573.465,553.31,333857
