Date,Ticker,Close/Last,Open,High,Low,Volume
2025-07-31,EA,154.2,155.24,156.04,152.94,855608
2025-08-04,EA,159.22,157.715,159.425,156.37,894382
2025-08-05,EA,159.69,161.0,161.89,159.245,481462
2025-08-06,EA,161.85,161.3,162.11,159.59,877881
