Date,Ticker,Close/Last,Open,High,Low,Volume
2025-07-31,FAST,46.48,46.1,46.76,46.025,1625627
2025-08-04,FAST,45.365,45.52,45.8,45.265,1309631
2025-08-05,FAST,45.2568,45.43,45.67,45.17,983520
2025-08-06,FAST,46.76,45.8,46.895,45.695,3183584
