Date,Ticker,Close/Last,Open,High,Low,Volume
2025-07-31,MAR,265.625,268.61,270.045,265.06,633504
2025-08-04,MAR,256.805,256.78,258.23,255.455,517488
2025-08-05,MAR,256.175,259.31,262.26,255.272,797025
2025-08-06,MAR,260.935,259.29,262.09,257.35,577075
