Date,Ticker,Close/Last,Open,High,Low,Volume
2025-07-31,ADBE,358.16,362.26,362.5,354.27,1898239
2025-08-04,ADBE,340.545,349.36,351.21,339.53,1896519
2025-08-05,ADBE,341.45,339.5,341.75,337.35,1337571
