Date,Ticker,Close/Last,Open,High,Low,Volume
2025-07-31,PCAR,99.37,97.96,99.945,97.545,701721
2025-08-04,PCAR,96.8,96.71,97.36,96.52,561827
2025-08-05,PCAR,96.935,97.0,98.585,95.7,919222
