Date,Ticker,Close/Last,Open,High,Low,Volume
2025-07-31,AMD,180.5254,182.0,182.49,178.36,38664403
2025-08-04,AMD,177.11,174.52,177.53,173.56,29658092
2025-08-05,AMD,173.875,177.27,177.99,172.2905,31229192
2025-08-06,AMD,160.905,165.05,166.18,157.8,91445911
