Date,Ticker,Close/Last,Open,High,Low,Volume
2025-07-31,ZS,291.21,291.1,291.9999,282.25,486364
2025-08-04,ZS,285.445,282.45,285.76,278.11,836628
2025-08-05,ZS,283.62,286.4,287.12,282.17,233108
