Date,Ticker,Close/Last,Open,High,Low,Volume
2025-07-31,DOCN,28.28,28.22,28.62,27.6843,714233
2025-08-04,DOCN,26.5463,26.26,26.95,26.23,1105120
2025-08-05,DOCN,33.315,30.99,34.038,29.5126,4981262
2025-08-06,DOCN,36.19,35.41,36.5,34.93,2182430
