Date,Ticker,Close/Last,Open,High,Low,Volume
2025-07-31,EBAY,91.95,88.57,92.3,87.75,10610998
2025-08-04,EBAY,93.09,91.885,93.3432,91.51,2011103
2025-08-05,EBAY,91.145,92.945,93.1,91.06,1416786
2025-08-06,EBAY,92.595,90.92,92.7163,90.76,1363010
