Date,Ticker,Close/Last,Open,High,Low,Volume
2025-07-31,EXC,44.625,43.99,44.94,43.895,3996172
2025-08-04,EXC,45.215,44.71,45.245,44.6,1639707
2025-08-05,EXC,44.9909,45.08,45.4,44.845,1521053
