Date,Ticker,Close/Last,Open,High,Low,Volume
2025-07-31,AMZN,235.21,235.765,235.92,231.4,39227311
2025-08-04,AMZN,213.42,217.4,217.4,211.42,42056447
2025-08-05,AMZN,214.74,213.11,216.3,212.87,23206052
2025-08-06,AMZN,218.915,214.74,219.23,213.7409,23012762
