Date,Ticker,Close/Last,Open,High,Low,Volume
2025-07-31,DOCU,77.08,78.38,78.38,76.5672,535313
2025-08-04,DOCU,74.72,74.65,75.06,74.46,446215
2025-08-05,DOCU,75.125,75.83,75.9393,74.96,262043
