Date,Ticker,Close/Last,Open,High,Low,Volume
2025-07-31,SBUX,90.89,91.52,93.065,90.38,6255003
2025-08-04,SBUX,89.92,87.05,90.01,86.94,4791006
2025-08-05,SBUX,89.75,89.65,90.28,89.31,2117261
2025-08-06,SBUX,89.36,90.2,90.36,89.03,3312428
