Date,Ticker,Close/Last,Open,High,Low,Volume
2025-07-31,SIRI,21.17,22.55,22.75,20.36,8215194
2025-08-04,SIRI,21.665,21.31,21.823,21.3,1881050
2025-08-05,SIRI,21.575,22.1,22.2,21.47,2097220
