Date,Ticker,Close/Last,Open,High,Low,Volume
2025-07-31,META,778.27,775.54,784.7,765.51,25665713
2025-08-04,META,770.74,760.145,774.4599,758.41,8245077
2025-08-05,META,767.25,776.445,783.1299,766.06,5334793
2025-08-06,META,771.236,770.0,773.64,760.4601,5454016
