Date,Ticker,Close/Last,Open,High,Low,Volume
2025-07-31,TSM,243.695,245.9,247.41,241.28,6240803
2025-08-04,TSM,237.63,237.91,238.02,236.39,2995974
2025-08-05,TSM,231.955,237.94,238.63,230.17,6514891
2025-08-06,TSM,230.89,231.03,231.665,228.82,4827165
