Date,Ticker,Close/Last,Open,High,Low,Volume
2025-07-31,HUBS,528.445,540.03,541.525,524.77,300339
2025-08-04,HUBS,500.85,502.0,510.51,493.8,608056
2025-08-05,HUBS,493.14,509.51,509.51,492.17,214135
2025-08-06,HUBS,494.7679,497.83,503.7151,491.885,411644
