Date,Ticker,Close/Last,Open,High,Low,Volume
2025-07-31,COIN,383.98,382.83,385.85,378.0,4416247
2025-08-04,COIN,318.45,319.54,324.0,311.0,7882750
2025-08-05,COIN,301.095,307.11,312.85,300.1,7221070
