Date,Close/Last,Volume,Open,High,Low
06/04/2025,$190.72,5780599,$188.91,$192.10,$188.48
06/03/2025,$188.08,5612584,$183.24,$188.50,$182.615
06/02/2025,$184.21,5648316,$181.85,$184.705,$181.61
05/30/2025,$182.85,15101120,$184.98,$185.135,$179.76
05/29/2025,$184.99,4534852,$186.24,$186.48,$182.93
05/28/2025,$184.15,5752791,$183.35,$185.92,$183.09
05/27/2025,$183.24,7939410,$179.10,$183.33,$177.84
05/23/2025,$176.30,7417050,$177.005,$177.29,$173.75
05/22/2025,$180.21,7500790,$185.94,$186.91,$179.98
05/21/2025,$185.42,8977708,$186.50,$189.90,$184.73
05/20/2025,$188.71,5289188,$188.34,$189.00,$186.92
05/19/2025,$188.34,6460923,$185.00,$188.48,$184.25
05/16/2025,$188.50,4518714,$189.31,$189.31,$186.81
05/15/2025,$187.83,5533963,$186.17,$189.76,$185.51
05/14/2025,$187.34,6552283,$187.47,$187.73,$185.05
05/13/2025,$188.20,9837496,$186.34,$189.51,$186.34
05/12/2025,$187.28,16210400,$185.645,$189.36,$185.11
05/09/2025,$172.27,8655154,$170.07,$172.60,$169.61
05/08/2025,$165.64,5171218,$166.92,$168.43,$164.64
05/07/2025,$164.79,5670043,$162.33,$165.52,$161.90
05/06/2025,$161.09,4531355,$160.31,$162.01,$159.11
05/05/2025,$162.42,4803557,$162.43,$164.095,$161.11
05/02/2025,$164.51,7642694,$161.74,$166.3504,$161.08
05/01/2025,$158.26,6124896,$160.84,$162.07,$158.06
04/30/2025,$160.05,6158565,$156.37,$160.63,$154.90
04/29/2025,$160.77,6566463,$159.49,$162.3499,$158.75
04/28/2025,$162.44,5170454,$163.35,$163.545,$159.72
04/25/2025,$162.86,8383294,$161.84,$163.70,$160.52
04/24/2025,$162.13,18950430,$164.63,$165.00,$158.42
04/23/2025,$152.15,14124950,$153.17,$155.34,$151.275
04/22/2025,$146.76,9139865,$145.87,$148.235,$145.0801
04/21/2025,$145.61,8274986,$145.46,$146.74,$142.64
04/17/2025,$148.44,5739221,$147.32,$150.19,$145.92
04/16/2025,$146.55,10862450,$147.225,$149.7316,$142.56
04/15/2025,$151.18,6958917,$151.415,$152.702,$149.85
04/14/2025,$150.98,10356640,$151.04,$153.585,$149.14
04/11/2025,$147.60,21113260,$144.00,$149.88,$139.95
04/10/2025,$156.60,16019480,$160.79,$162.925,$150.02
04/09/2025,$169.50,21578520,$145.17,$172.82,$144.25
04/08/2025,$146.01,13902760,$156.75,$159.03,$143.31
04/07/2025,$154.00,18337230,$150.905,$162.90,$145.20
04/04/2025,$151.39,14976910,$159.665,$161.07,$150.955
04/03/2025,$164.20,11895320,$171.835,$174.19,$164.00
04/02/2025,$178.19,4368888,$175.82,$179.925,$175.1928
04/01/2025,$177.99,5965394,$179.28,$179.56,$174.27
03/31/2025,$179.70,9222896,$175.42,$180.20,$173.96
03/28/2025,$176.33,5490695,$179.66,$180.725,$175.58
03/27/2025,$180.76,5035891,$183.02,$183.02,$177.52
03/26/2025,$184.49,5816621,$184.26,$186.01,$183.28
03/25/2025,$183.97,4357411,$184.49,$186.84,$183.55
03/24/2025,$185.51,5694983,$182.95,$187.48,$182.53
03/21/2025,$179.00,11822920,$178.53,$179.84,$177.04
03/20/2025,$180.68,4980005,$179.41,$181.81,$178.50
03/19/2025,$181.74,5674960,$179.67,$183.66,$178.71
03/18/2025,$179.45,4077661,$179.70,$179.77,$177.61
03/17/2025,$179.99,4940378,$176.10,$181.29,$175.97
03/14/2025,$176.42,4927858,$175.595,$176.86,$175.07
03/13/2025,$173.60,5277248,$175.08,$176.97,$172.09
03/12/2025,$175.70,5436080,$178.25,$179.62,$174.75
03/11/2025,$177.34,7981381,$188.11,$188.3299,$176.91
03/10/2025,$186.49,9161429,$187.62,$189.47,$183.41
03/07/2025,$190.52,7706750,$189.26,$191.265,$185.715
03/06/2025,$189.34,7120192,$191.76,$193.9164,$188.4956
03/05/2025,$195.57,5484440,$195.22,$197.00,$190.755
03/04/2025,$194.84,7159214,$196.37,$198.93,$193.02
03/03/2025,$194.39,6141348,$199.01,$200.25,$193.59
02/28/2025,$195.99,9024479,$193.29,$196.25,$191.49
02/27/2025,$191.30,7761733,$197.50,$198.13,$191.15
02/26/2025,$198.24,5611621,$199.98,$200.03,$195.78
02/25/2025,$199.98,7441744,$201.47,$202.59,$198.435
02/24/2025,$200.74,7675911,$202.14,$205.41,$200.35
02/21/2025,$202.00,7349967,$204.66,$205.75,$201.31
02/20/2025,$203.96,9190072,$199.32,$204.26,$197.91
02/19/2025,$196.32,8438293,$189.74,$197.96,$188.73
02/18/2025,$186.46,4578699,$182.66,$187.16,$182.66
02/14/2025,$183.03,4137856,$181.51,$184.72,$181.055
02/13/2025,$180.80,3737327,$179.15,$182.30,$178.6101
02/12/2025,$179.99,5364333,$177.48,$180.44,$176.76
02/11/2025,$179.25,3795510,$179.35,$181.93,$179.00
02/10/2025,$180.31,3827111,$181.35,$181.57,$179.10
02/07/2025,$180.00,5380748,$183.28,$183.415,$179.28
02/06/2025,$183.28,5089763,$181.275,$183.64,$180.335
02/05/2025,$181.59,5941191,$179.51,$181.80,$177.69
02/04/2025,$180.56,5785747,$180.02,$183.05,$179.55
02/03/2025,$180.94,6311486,$183.03,$183.31,$178.40
01/31/2025,$184.61,6333861,$183.78,$189.03,$183.08
01/30/2025,$185.27,5807093,$180.50,$185.87,$180.27
01/29/2025,$180.27,4183838,$181.02,$181.67,$179.61
01/28/2025,$180.57,8720254,$185.53,$185.65,$180.348
01/27/2025,$187.03,11771290,$185.75,$190.09,$183.70
01/24/2025,$185.52,15856580,$190.00,$191.50,$185.03
01/23/2025,$200.61,12694740,$194.82,$200.637,$193.81
01/22/2025,$197.05,8222049,$195.77,$198.68,$195.30
01/21/2025,$195.23,9621746,$191.67,$196.50,$191.60
01/17/2025,$192.42,5407529,$192.54,$192.93,$190.02
01/16/2025,$187.37,7463259,$195.17,$195.4758,$187.14
01/15/2025,$197.51,6288963,$195.67,$198.95,$195.67
01/14/2025,$193.50,4254175,$191.54,$193.61,$190.18
01/13/2025,$191.09,4799620,$189.83,$191.755,$187.65
01/10/2025,$190.15,7223871,$192.91,$192.91,$188.415
01/08/2025,$191.66,4230380,$191.80,$192.69,$188.07
01/07/2025,$192.21,5035624,$193.82,$195.01,$191.085
01/06/2025,$192.18,4682424,$190.245,$193.77,$189.2388
01/03/2025,$190.51,4574144,$188.93,$191.14,$187.2001
01/02/2025,$186.95,4503470,$189.32,$190.13,$184.97
12/31/2024,$187.51,3050490,$188.66,$189.10,$186.06
12/30/2024,$187.96,4065288,$189.69,$189.69,$187.205
12/27/2024,$191.18,3253623,$190.44,$191.78,$189.685
12/26/2024,$191.73,2019692,$190.61,$192.72,$190.52
12/24/2024,$192.44,1950853,$190.49,$192.47,$190.47
12/23/2024,$190.14,4297589,$186.03,$190.42,$186.03
12/20/2024,$186.87,11462050,$184.47,$188.47,$183.35
12/19/2024,$184.47,6289970,$186.89,$187.36,$183.8801
12/18/2024,$185.00,8281926,$188.45,$192.36,$184.81
12/17/2024,$188.12,5046079,$189.12,$191.50,$187.51
12/16/2024,$189.46,5829659,$191.86,$191.98,$189.18
12/13/2024,$191.59,4773138,$188.81,$192.23,$188.30
12/12/2024,$191.71,4025621,$190.502,$192.26,$189.60
12/11/2024,$191.70,6057791,$192.14,$192.97,$190.21
12/10/2024,$190.18,6064238,$193.33,$193.69,$189.44
12/09/2024,$193.45,3880495,$192.03,$197.81,$191.6014
12/06/2024,$193.10,5140799,$193.66,$195.1361,$192.597
12/05/2024,$192.99,6049096,$195.75,$197.1499,$192.21
12/04/2024,$196.65,7172611,$197.70,$198.47,$195.61
12/03/2024,$197.23,4743419,$198.66,$199.97,$197.00
12/02/2024,$201.78,6374195,$199.78,$202.41,$198.48
11/29/2024,$201.03,3167423,$200.08,$202.51,$199.70
11/27/2024,$199.19,4732175,$200.64,$201.42,$197.65
11/26/2024,$200.95,5260495,$205.996,$206.91,$199.15
11/25/2024,$202.93,9274398,$201.43,$204.14,$199.96
11/22/2024,$198.00,7861395,$197.77,$198.91,$196.50
11/21/2024,$198.20,8080302,$198.25,$200.43,$195.90
11/20/2024,$198.19,7344446,$198.08,$199.60,$196.47
11/19/2024,$201.07,6716028,$205.89,$206.33,$200.99
11/18/2024,$207.18,7912927,$202.20,$207.67,$201.53
11/15/2024,$201.12,5970371,$203.85,$204.77,$200.28
11/14/2024,$206.00,4783753,$205.27,$207.07,$204.38
11/13/2024,$205.72,7921929,$211.01,$211.85,$205.335
11/12/2024,$212.78,4991236,$215.39,$215.41,$209.00
11/11/2024,$215.87,6154795,$218.01,$219.73,$214.33
11/08/2024,$220.29,5020685,$217.05,$220.385,$216.21
11/07/2024,$217.54,6020774,$215.80,$218.25,$215.571
11/06/2024,$214.97,8527503,$208.93,$215.68,$208.37
11/05/2024,$202.46,5253150,$202.07,$205.52,$199.72
11/04/2024,$203.66,3694171,$203.49,$205.60,$202.55
11/01/2024,$204.92,4208858,$203.08,$206.72,$203.08
10/31/2024,$203.16,6543044,$207.96,$207.96,$201.40
10/30/2024,$207.93,4914038,$208.00,$210.81,$207.75
10/29/2024,$211.35,5522773,$206.14,$211.59,$205.31
10/28/2024,$205.83,4409206,$206.365,$207.31,$205.00
10/25/2024,$206.93,5103208,$207.61,$211.39,$206.75
10/24/2024,$206.61,9309285,$202.82,$206.91,$201.21
10/23/2024,$201.74,10548520,$201.04,$203.00,$198.00
10/22/2024,$193.97,7910843,$193.61,$195.295,$192.85
10/21/2024,$195.77,4948108,$196.74,$197.93,$194.12
10/18/2024,$198.47,4029545,$199.48,$199.96,$196.735
10/17/2024,$198.30,4687134,$204.90,$204.90,$198.11
10/16/2024,$200.69,3311293,$201.98,$202.095,$199.28
10/15/2024,$199.84,6818809,$208.02,$208.65,$198.90
10/14/2024,$208.655,3291630,$206.14,$208.96,$205.64
10/11/2024,$205.11,2815781,$201.37,$205.79,$201.37
10/10/2024,$202.47,3649446,$201.96,$203.355,$200.88
10/09/2024,$204.97,3215047,$201.55,$205.50,$201.38
10/08/2024,$202.21,6283806,$200.98,$203.25,$199.24
10/07/2024,$201.27,2772389,$200.59,$202.78,$199.67
10/04/2024,$202.71,4093115,$206.10,$206.36,$201.341
10/03/2024,$201.67,3167023,$201.08,$203.44,$200.27
10/02/2024,$203.43,4389444,$202.91,$205.75,$201.71
10/01/2024,$201.60,9039870,$206.06,$207.015,$199.70
09/30/2024,$206.57,5459632,$206.10,$208.70,$204.10
09/27/2024,$209.14,3074450,$210.83,$211.715,$208.8056
09/26/2024,$209.26,4521278,$210.32,$210.5685,$205.06
09/25/2024,$205.06,4124647,$203.14,$205.37,$203.12
09/24/2024,$204.94,5573298,$206.06,$208.42,$204.61
09/23/2024,$203.85,2757402,$203.89,$204.82,$202.84
09/20/2024,$203.30,14502850,$204.38,$205.26,$201.08
09/19/2024,$207.60,5155550,$207.61,$210.56,$205.685
09/18/2024,$200.71,4262138,$202.68,$204.97,$199.96
09/17/2024,$201.39,3478472,$199.44,$202.25,$198.925
09/16/2024,$198.47,3717845,$198.72,$199.50,$195.99
09/13/2024,$199.93,4617153,$197.11,$200.88,$196.83
09/12/2024,$195.98,7202609,$201.60,$202.00,$194.67
09/11/2024,$202.41,5900537,$199.70,$202.82,$195.04
09/10/2024,$199.80,4859354,$201.17,$201.275,$197.03
09/09/2024,$201.17,4864161,$202.09,$202.29,$198.99
09/06/2024,$197.45,6314390,$201.50,$201.87,$196.73
09/05/2024,$201.55,4107424,$202.30,$204.27,$199.68
09/04/2024,$204.00,4650377,$201.62,$205.74,$200.29
09/03/2024,$201.83,9284026,$211.95,$211.95,$201.19
08/30/2024,$214.34,5861054,$212.58,$214.66,$211.40
08/29/2024,$211.09,5622771,$210.64,$214.41,$209.65
08/28/2024,$207.74,3998131,$210.63,$211.27,$205.97
08/27/2024,$210.69,4373541,$207.92,$211.11,$207.56
08/26/2024,$208.25,5806059,$209.00,$210.01,$207.55
08/23/2024,$209.88,6112011,$206.82,$210.51,$206.31
08/22/2024,$203.77,6879862,$208.46,$209.64,$202.80
08/21/2024,$208.37,8119265,$206.35,$210.88,$204.90
08/20/2024,$202.54,7111388,$200.44,$204.45,$198.09
08/19/2024,$200.66,3788910,$200.54,$201.05,$198.00
08/16/2024,$200.53,4236423,$201.93,$202.45,$198.18
08/15/2024,$201.93,5081858,$200.50,$203.155,$198.5001
08/14/2024,$195.61,3072159,$197.01,$197.38,$193.45
08/13/2024,$197.25,4969235,$193.80,$197.71,$193.40
08/12/2024,$192.06,5235891,$192.45,$193.63,$190.78
08/09/2024,$192.21,3066476,$191.02,$193.445,$189.97
08/08/2024,$193.30,6180403,$187.23,$194.01,$185.55
08/07/2024,$184.07,5013015,$190.24,$191.52,$183.72
08/06/2024,$186.95,6210869,$183.52,$190.3199,$182.60
08/05/2024,$181.19,8659937,$184.61,$188.74,$180.07
08/02/2024,$187.46,8050367,$187.51,$189.62,$186.07
08/01/2024,$193.33,7958468,$201.75,$204.12,$190.96
07/31/2024,$203.81,7462408,$204.46,$204.46,$199.49
07/30/2024,$200.99,6062562,$203.61,$204.49,$199.71
07/29/2024,$201.88,3392032,$203.27,$204.13,$200.76
07/26/2024,$201.99,5384831,$200.47,$204.38,$199.08
07/25/2024,$197.15,9555415,$198.28,$201.73,$194.12
07/24/2024,$198.28,11049130,$206.36,$206.545,$196.91
07/23/2024,$198.29,6083324,$200.59,$202.98,$197.44
07/22/2024,$205.88,6063824,$203.10,$206.00,$201.01
07/19/2024,$199.10,4868045,$205.36,$206.15,$198.74
07/18/2024,$205.87,5497229,$204.83,$207.00,$203.28
07/17/2024,$204.26,7792512,$205.14,$210.84,$204.03
07/16/2024,$206.62,3134425,$203.48,$206.77,$202.59
07/15/2024,$201.76,3089498,$201.86,$203.08,$200.83
07/12/2024,$201.87,3683813,$202.12,$205.29,$201.31
07/11/2024,$199.99,5587869,$203.81,$204.00,$199.88
07/10/2024,$203.62,4559539,$201.31,$203.78,$201.00
07/09/2024,$200.16,3742464,$202.40,$202.40,$199.08
07/08/2024,$201.47,3927094,$200.01,$201.7075,$199.40
07/05/2024,$198.79,2888139,$200.00,$200.15,$197.24
07/03/2024,$198.94,2454756,$198.13,$199.57,$196.095
07/02/2024,$198.42,4168677,$194.99,$199.05,$194.45
07/01/2024,$194.60,2873627,$193.63,$194.98,$192.74
06/28/2024,$194.53,8860990,$194.15,$197.89,$193.50
06/27/2024,$193.43,3874462,$192.67,$193.90,$191.7975
06/26/2024,$193.10,3301042,$193.81,$194.99,$192.18
06/25/2024,$194.47,3643324,$194.94,$194.94,$192.82
06/24/2024,$193.91,3655725,$195.58,$196.56,$193.35
06/21/2024,$195.53,12516980,$194.99,$197.48,$193.72
06/20/2024,$192.76,5464850,$194.50,$194.50,$192.18
06/18/2024,$196.25,3036898,$195.24,$196.79,$194.23
06/17/2024,$194.90,3804892,$193.17,$195.19,$192.17
06/14/2024,$193.90,3479253,$193.84,$195.6275,$193.07
06/13/2024,$196.28,3409915,$195.00,$197.435,$194.86
06/12/2024,$198.98,4655709,$199.47,$201.2949,$197.37
06/11/2024,$197.44,4193168,$197.15,$197.84,$194.48
06/10/2024,$197.62,4202663,$194.18,$197.80,$194.00
06/07/2024,$195.61,3308561,$195.95,$197.39,$194.78
06/06/2024,$196.24,3905498,$195.98,$196.64,$194.52
06/05/2024,$196.08,5988587,$194.78,$196.22,$193.54
06/04/2024,$193.30,7221712,$193.31,$194.43,$192.06
06/03/2024,$193.72,4153475,$196.37,$196.63,$191.70
05/31/2024,$195.01,9137321,$195.37,$196.69,$190.26
05/30/2024,$195.68,5213789,$195.45,$195.93,$193.75
05/29/2024,$194.91,5607779,$196.66,$197.66,$194.755
05/28/2024,$199.60,8661036,$206.00,$206.00,$197.91
05/24/2024,$199.18,4354367,$198.83,$199.77,$197.75
05/23/2024,$197.29,7125387,$202.60,$202.95,$196.84
05/22/2024,$202.54,9118976,$199.97,$203.62,$199.65
05/21/2024,$199.01,5489098,$197.17,$199.30,$196.84
05/20/2024,$199.20,5282834,$195.02,$199.27,$194.50
05/17/2024,$195.02,4534186,$195.00,$196.55,$193.83
05/16/2024,$194.97,5371803,$192.60,$195.87,$192.591
05/15/2024,$195.53,5936831,$192.58,$195.61,$191.892
05/14/2024,$191.13,4917533,$187.44,$191.46,$187.10
05/13/2024,$187.82,3686290,$187.00,$188.38,$186.67
05/10/2024,$187.05,5606758,$185.88,$187.35,$185.73
05/09/2024,$185.32,5843369,$184.00,$185.75,$183.66
05/08/2024,$183.95,4220877,$181.76,$184.07,$181.49
05/07/2024,$182.67,5152889,$181.87,$183.59,$181.665
05/06/2024,$181.67,4127444,$179.90,$181.89,$179.27
05/03/2024,$178.91,4545090,$177.49,$179.68,$177.43
05/02/2024,$175.80,4838314,$179.81,$179.81,$173.65
05/01/2024,$175.20,7167749,$175.84,$178.71,$174.40
04/30/2024,$176.42,6444290,$178.42,$179.24,$176.31
04/29/2024,$179.29,4191467,$177.48,$179.79,$177.3101
04/26/2024,$177.48,5401860,$175.25,$178.30,$175.00
04/25/2024,$175.25,9130782,$176.07,$177.053,$172.26
04/24/2024,$174.81,13965890,$178.23,$179.49,$173.61
04/23/2024,$165.47,6833629,$163.04,$166.90,$162.46
04/22/2024,$163.43,5942368,$160.26,$164.14,$160.05
04/19/2024,$159.68,10497550,$163.08,$164.42,$159.11
04/18/2024,$163.67,5605636,$163.68,$164.68,$161.55
04/17/2024,$165.70,4565125,$168.38,$168.98,$165.50
04/16/2024,$167.59,3389021,$167.48,$168.52,$166.82
04/15/2024,$166.35,4739475,$168.29,$169.34,$165.32
04/12/2024,$166.33,5473566,$168.42,$169.43,$165.77
04/11/2024,$171.20,4352053,$169.90,$171.85,$168.125
04/10/2024,$168.92,5662835,$169.87,$170.405,$167.90
04/09/2024,$173.46,4830902,$171.00,$173.52,$170.13
04/08/2024,$169.46,3154031,$167.61,$170.29,$167.26
04/05/2024,$167.50,5012314,$168.57,$169.25,$167.14
04/04/2024,$168.53,7491331,$171.77,$173.00,$168.10
04/03/2024,$170.34,3295848,$169.58,$170.89,$167.89
04/02/2024,$170.36,3304454,$172.35,$172.35,$169.601
04/01/2024,$173.17,2303229,$174.12,$175.91,$172.855
03/28/2024,$174.21,4417751,$173.475,$175.85,$173.33
03/27/2024,$172.87,4272356,$169.00,$172.92,$168.83
03/26/2024,$167.91,5898325,$171.44,$171.86,$167.51
03/25/2024,$170.85,3298599,$170.83,$172.33,$170.61
03/22/2024,$172.48,4177222,$171.73,$173.73,$171.26
03/21/2024,$172.59,4371638,$172.83,$174.79,$171.72
03/20/2024,$169.98,4404623,$167.08,$170.139,$166.27
03/19/2024,$166.76,5640195,$167.68,$168.31,$165.98
03/18/2024,$169.21,5213780,$174.54,$174.79,$169.06
03/15/2024,$172.52,19078800,$169.60,$173.025,$168.69
03/14/2024,$171.14,5028425,$173.31,$173.63,$169.80
03/13/2024,$172.68,5199464,$173.89,$174.29,$171.205
03/12/2024,$174.80,5802633,$175.99,$176.345,$173.23
03/11/2024,$174.19,4207280,$172.28,$174.28,$171.53
03/08/2024,$172.30,5632577,$175.46,$175.58,$172.27
03/07/2024,$175.27,5980433,$172.28,$177.75,$172.28
03/06/2024,$171.87,6312914,$173.11,$175.79,$170.68
03/05/2024,$170.64,6215628,$171.36,$172.715,$169.275
03/04/2024,$172.44,4401620,$172.50,$173.046,$170.86
03/01/2024,$171.05,5233691,$167.55,$172.09,$167.32
02/29/2024,$167.33,7267203,$164.90,$167.91,$164.28
02/28/2024,$163.04,2932981,$163.50,$163.88,$162.382
02/27/2024,$164.94,2886598,$164.58,$165.66,$164.25
02/26/2024,$164.30,5251308,$164.62,$165.505,$163.775
02/23/2024,$163.69,3479112,$165.83,$166.00,$163.63
02/22/2024,$165.43,5041241,$164.90,$166.12,$163.49
02/21/2024,$164.08,4533892,$162.52,$164.12,$161.50
02/20/2024,$162.74,5406180,$159.37,$162.91,$159.255
02/16/2024,$160.38,3167711,$160.35,$162.15,$159.43
02/15/2024,$160.71,3725291,$158.90,$161.27,$158.90
02/14/2024,$157.87,4527974,$157.85,$159.04,$156.575
02/13/2024,$156.85,5358099,$158.26,$159.42,$155.46
02/12/2024,$161.08,3853010,$162.40,$162.84,$161.05
02/09/2024,$162.40,3919501,$161.28,$162.48,$160.63
02/08/2024,$160.21,3487727,$159.31,$161.06,$158.78
02/07/2024,$158.77,4627927,$159.93,$160.29,$158.23
02/06/2024,$158.37,4140045,$159.17,$159.70,$157.33
02/05/2024,$158.90,4190141,$159.99,$159.99,$157.59
02/02/2024,$159.20,4922637,$158.38,$159.80,$157.77
02/01/2024,$159.69,6542100,$159.22,$159.87,$156.66
01/31/2024,$160.12,8665418,$160.41,$163.17,$159.32
01/30/2024,$162.05,4897565,$162.90,$163.78,$161.5409
01/29/2024,$166.04,6076587,$164.08,$166.32,$163.43
01/26/2024,$164.09,8800892,$166.20,$166.20,$163.28
01/25/2024,$167.42,7088245,$171.06,$171.53,$166.83
01/24/2024,$170.07,15100360,$171.29,$172.90,$168.54
01/23/2024,$174.34,9459441,$174.84,$176.57,$174.26
01/22/2024,$174.83,6850732,$174.00,$176.65,$173.62
01/19/2024,$173.65,13345820,$170.90,$175.16,$170.24
01/18/2024,$166.91,6583726,$164.67,$167.38,$163.18
01/17/2024,$162.415,4079212,$162.56,$162.92,$160.29
01/16/2024,$163.88,6682863,$164.40,$165.48,$162.6008
01/12/2024,$164.87,4205204,$166.66,$167.21,$163.89
01/11/2024,$165.60,5635776,$167.16,$167.88,$165.03
01/10/2024,$167.25,4045246,$168.50,$168.52,$165.11
01/09/2024,$168.63,5018646,$166.00,$170.52,$166.00
01/08/2024,$168.54,5717461,$165.21,$168.67,$164.60
01/05/2024,$165.10,3087213,$164.90,$166.23,$164.15
01/04/2024,$164.465,6445742,$162.50,$165.71,$162.40
01/03/2024,$166.74,5874964,$167.99,$168.50,$166.211
01/02/2024,$169.26,5652458,$168.85,$169.925,$167.41
12/29/2023,$170.46,2920688,$171.54,$171.70,$169.92
12/28/2023,$171.72,3023027,$172.00,$172.31,$170.71
12/27/2023,$171.23,3264990,$171.22,$171.62,$170.33
12/26/2023,$170.81,3202291,$168.94,$171.53,$168.45
12/22/2023,$168.24,3492393,$167.26,$168.9223,$166.82
12/21/2023,$166.81,4040341,$166.78,$167.57,$165.67
12/20/2023,$165.18,5098714,$168.05,$168.59,$165.07
12/19/2023,$168.50,4379410,$168.26,$168.90,$167.08
12/18/2023,$167.42,5015234,$168.45,$168.97,$165.86
12/15/2023,$168.64,16337400,$170.21,$171.09,$167.7401
12/14/2023,$168.78,11428510,$163.67,$169.215,$163.16
12/13/2023,$161.81,5940939,$158.02,$162.28,$157.955
12/12/2023,$157.92,4714513,$159.90,$159.90,$157.44
12/11/2023,$159.97,7585468,$158.57,$161.23,$157.99
12/08/2023,$157.03,4732348,$157.29,$158.32,$156.285
12/07/2023,$157.68,6495354,$156.84,$158.69,$154.68
12/06/2023,$156.05,4952260,$159.13,$159.61,$155.95
12/05/2023,$157.25,4935654,$156.46,$157.74,$154.84
12/04/2023,$157.42,6571960,$154.58,$157.54,$154.02
12/01/2023,$155.21,4095482,$153.11,$155.31,$151.91
11/30/2023,$152.71,6641361,$154.68,$154.71,$151.27
11/29/2023,$153.20,3647300,$154.80,$155.85,$152.95
11/28/2023,$152.90,3883801,$152.11,$153.03,$151.42
11/27/2023,$152.60,4130717,$152.57,$153.35,$151.40
11/24/2023,$153.59,1604823,$154.32,$154.4252,$153.16
11/22/2023,$153.93,3159895,$154.50,$156.16,$153.28
11/21/2023,$153.43,3877626,$154.66,$154.66,$152.47
11/20/2023,$155.54,5836927,$154.02,$156.28,$153.95
11/17/2023,$154.62,7524305,$152.30,$155.50,$151.90
11/16/2023,$151.89,5599386,$151.96,$152.99,$150.81
11/15/2023,$151.87,5956977,$151.01,$153.64,$150.15
11/14/2023,$149.93,7051748,$150.22,$151.10,$148.91
11/13/2023,$145.87,4345362,$146.23,$146.405,$145.19
11/10/2023,$147.19,7214782,$144.99,$147.58,$143.08
11/09/2023,$143.27,7061219,$145.93,$146.50,$143.17
11/08/2023,$145.22,6901416,$146.44,$146.83,$144.465
11/07/2023,$146.59,5193010,$146.80,$147.24,$145.51
11/06/2023,$147.50,6601403,$149.58,$150.204,$146.61
11/03/2023,$150.23,5818945,$149.30,$151.59,$149.08
11/02/2023,$147.31,6297931,$144.94,$147.81,$144.50
11/01/2023,$143.17,7503183,$142.64,$143.31,$140.815
10/31/2023,$142.01,6570280,$140.80,$143.04,$140.03
10/30/2023,$140.50,6640802,$140.872,$141.41,$139.48
10/27/2023,$143.12,5327541,$144.88,$145.0906,$142.35
10/26/2023,$144.01,7888829,$142.17,$146.63,$142.01
10/25/2023,$141.79,12349210,$141.42,$144.59,$140.13
10/24/2023,$146.92,7024355,$146.84,$147.61,$145.95
10/23/2023,$146.32,5398179,$147.28,$148.68,$146.01
10/20/2023,$147.81,5391732,$151.42,$151.81,$147.61
10/19/2023,$150.94,6041145,$152.84,$153.46,$150.47
10/18/2023,$151.82,4837519,$152.92,$154.03,$151.45
10/17/2023,$154.26,5098968,$152.82,$154.91,$151.89
10/16/2023,$154.30,4872249,$153.36,$154.725,$153.09
10/13/2023,$152.75,4319208,$155.32,$155.48,$152.195
10/12/2023,$155.00,5643258,$158.04,$158.27,$154.23
10/11/2023,$157.33,4452444,$156.32,$158.27,$155.74
10/10/2023,$157.66,3657353,$156.72,$159.22,$156.28
10/09/2023,$156.72,2747012,$155.83,$156.84,$154.695
