Date,Close/Last,Volume,Open,High,Low
04/02/2025,$147.76,4411125,$145.71,$148.17,$145.59
04/01/2025,$147.67,3641401,$145.70,$148.6899,$144.18
03/31/2025,$146.86,4508634,$143.99,$147.735,$142.18
03/28/2025,$144.84,2581677,$147.86,$148.85,$144.33
03/27/2025,$148.44,2825553,$152.67,$152.67,$148.12
03/26/2025,$152.68,3836902,$153.45,$154.43,$152.055
03/25/2025,$153.50,4118863,$153.13,$155.00,$152.68
03/24/2025,$153.15,3207912,$151.70,$154.025,$150.70
03/21/2025,$150.36,5538606,$149.90,$150.76,$148.0701
03/20/2025,$151.27,2579066,$151.65,$153.65,$151.09
03/19/2025,$153.21,2344346,$151.19,$153.97,$150.92
03/18/2025,$150.92,3038475,$152.57,$153.21,$150.50
03/17/2025,$153.21,4562191,$150.37,$153.98,$150.00
03/14/2025,$150.41,4094429,$147.92,$150.79,$147.0557
03/13/2025,$146.10,3295006,$150.275,$151.24,$145.91
03/12/2025,$150.24,4196724,$148.31,$151.24,$147.20
03/11/2025,$147.54,5818437,$145.73,$149.49,$145.63
03/10/2025,$147.62,4966456,$143.47,$149.18,$143.12
03/07/2025,$146.30,5891090,$144.69,$147.215,$140.78
03/06/2025,$146.94,4492429,$146.39,$148.13,$145.7487
03/05/2025,$147.61,3909783,$146.76,$149.04,$145.9991
03/04/2025,$145.86,6787379,$150.50,$151.0399,$145.62
03/03/2025,$153.42,5672857,$155.50,$156.35,$151.90
02/28/2025,$155.12,8323108,$151.50,$155.50,$151.00
02/27/2025,$150.52,6576004,$148.77,$152.56,$148.21
02/26/2025,$147.43,5783358,$144.385,$149.26,$141.76
02/25/2025,$146.54,4358789,$145.425,$147.56,$145.34
02/24/2025,$145.48,3447463,$144.98,$146.40,$143.87
02/21/2025,$144.98,4278667,$149.08,$149.535,$144.56
02/20/2025,$149.08,2231527,$149.99,$150.09,$148.04
02/19/2025,$150.20,3216915,$148.07,$150.36,$148.07
02/18/2025,$148.99,2601531,$148.175,$149.485,$147.995
02/14/2025,$148.62,2388382,$147.89,$149.55,$147.74
02/13/2025,$148.72,2047063,$149.11,$149.72,$147.53
02/12/2025,$148.87,2103079,$148.70,$150.07,$148.16
02/11/2025,$150.07,2187764,$149.31,$150.38,$148.5671
02/10/2025,$149.69,3531493,$150.16,$150.60,$148.13
02/07/2025,$149.87,3356757,$152.50,$152.90,$149.54
02/06/2025,$152.32,2760375,$152.70,$153.47,$151.57
02/05/2025,$152.45,2841574,$152.46,$153.62,$150.74
02/04/2025,$151.68,3110352,$149.46,$152.76,$149.32
02/03/2025,$150.04,3556258,$149.18,$151.63,$148.15
01/31/2025,$152.20,4164492,$154.99,$155.00,$152.13
01/30/2025,$154.40,3962501,$152.00,$154.65,$151.83
01/29/2025,$151.54,3996082,$151.50,$152.78,$150.64
01/28/2025,$151.40,4286762,$151.32,$152.96,$149.7901
01/27/2025,$151.52,4929615,$149.00,$152.00,$148.91
01/24/2025,$149.43,4858639,$148.90,$150.10,$148.4012
01/23/2025,$149.63,4439380,$149.45,$150.46,$148.4103
01/22/2025,$149.12,7077793,$147.88,$152.08,$147.41
01/21/2025,$146.89,11368490,$145.50,$150.00,$145.00
01/17/2025,$141.03,5724458,$139.65,$141.66,$139.50
01/16/2025,$139.18,4122742,$138.025,$139.50,$136.44
01/15/2025,$137.78,4114327,$138.21,$138.85,$137.12
01/14/2025,$137.21,4629047,$134.62,$137.70,$134.47
01/13/2025,$134.60,4207293,$130.73,$134.73,$129.54
01/10/2025,$131.21,4661931,$133.83,$133.90,$130.63
01/08/2025,$134.53,4675990,$132.03,$134.68,$131.66
01/07/2025,$132.77,3414840,$130.09,$132.80,$130.01
01/06/2025,$130.29,3067149,$130.82,$131.409,$129.88
01/03/2025,$129.87,2273763,$129.70,$130.86,$129.2974
01/02/2025,$129.70,3249067,$130.29,$131.62,$128.98
12/31/2024,$129.09,2220414,$129.20,$130.05,$128.66
12/30/2024,$129.13,2153994,$129.12,$129.92,$127.9234
12/27/2024,$130.18,1842823,$129.91,$131.18,$129.21
12/26/2024,$131.18,1485103,$130.33,$131.40,$129.23
12/24/2024,$130.36,803216,$128.74,$130.36,$128.09
12/23/2024,$128.98,2067478,$128.50,$129.19,$127.75
12/20/2024,$129.28,8351297,$126.37,$130.35,$125.75
12/19/2024,$127.13,3040663,$126.65,$127.738,$125.71
12/18/2024,$125.53,3748871,$128.21,$129.37,$125.37
12/17/2024,$128.05,2693196,$128.41,$129.36,$127.6502
12/16/2024,$129.47,3097874,$129.90,$130.20,$128.86
12/13/2024,$129.92,2382080,$129.70,$130.1625,$128.9101
12/12/2024,$129.75,2915471,$129.65,$130.6699,$128.77
12/11/2024,$129.77,4089900,$130.27,$130.67,$129.26
12/10/2024,$129.77,3225759,$130.12,$130.595,$127.60
12/09/2024,$131.49,3442505,$133.10,$133.85,$131.27
12/06/2024,$133.11,1912419,$133.25,$134.22,$132.20
12/05/2024,$133.33,4171989,$130.82,$135.58,$130.45
12/04/2024,$130.45,2503466,$130.93,$131.39,$128.97
12/03/2024,$131.15,2378362,$132.89,$133.23,$130.74
12/02/2024,$132.89,3002022,$133.53,$133.77,$132.38
11/29/2024,$133.53,1618282,$132.86,$133.74,$132.04
11/27/2024,$132.48,2579605,$133.91,$135.55,$132.36
11/26/2024,$132.95,3080298,$129.99,$133.23,$129.65
11/25/2024,$130.32,5075140,$129.21,$130.60,$127.55
11/22/2024,$128.42,3052490,$127.69,$128.48,$126.37
11/21/2024,$127.32,2544777,$127.73,$128.58,$126.32
11/20/2024,$127.84,1700740,$128.00,$128.19,$127.10
11/19/2024,$128.19,2600637,$129.01,$129.265,$128.00
11/18/2024,$130.17,2433351,$129.78,$130.3826,$128.57
11/15/2024,$129.79,1929226,$130.11,$131.25,$129.71
11/14/2024,$132.32,2284136,$131.87,$133.31,$131.7701
11/13/2024,$131.45,2675526,$132.01,$133.07,$130.82
11/12/2024,$130.35,3144974,$132.80,$133.20,$128.47
11/11/2024,$133.00,3791282,$134.85,$135.34,$132.78
11/08/2024,$134.34,3466066,$133.45,$135.02,$133.2002
11/07/2024,$133.07,3906572,$133.36,$134.80,$132.48
11/06/2024,$133.92,4803188,$130.70,$134.40,$129.60
11/05/2024,$126.52,3943782,$125.50,$127.90,$124.83
11/04/2024,$125.85,3643186,$127.24,$128.81,$125.48
11/01/2024,$127.22,3068858,$128.47,$128.52,$126.85
10/31/2024,$128.47,3408943,$127.00,$129.15,$126.97
10/30/2024,$127.56,2737150,$129.00,$129.45,$127.42
10/29/2024,$129.27,2820351,$129.01,$130.21,$127.77
10/28/2024,$130.29,5239178,$126.65,$130.80,$126.06
10/25/2024,$124.75,3774883,$126.60,$127.04,$124.50
10/24/2024,$126.47,5085135,$128.035,$128.94,$125.87
10/23/2024,$127.91,8116248,$131.22,$132.15,$125.9128
10/22/2024,$131.73,13082260,$140.19,$141.34,$130.82
10/21/2024,$134.84,5940581,$135.28,$135.84,$133.75
10/18/2024,$135.14,2791646,$135.69,$136.12,$134.29
10/17/2024,$135.68,2328475,$136.61,$136.66,$135.115
10/16/2024,$136.35,2021056,$135.60,$137.05,$135.33
10/15/2024,$135.73,2465932,$136.00,$136.95,$135.00
10/14/2024,$135.76,2207917,$134.40,$135.90,$134.025
10/11/2024,$134.75,3103642,$133.40,$134.859,$133.10
10/10/2024,$133.46,3060118,$134.43,$134.49,$132.93
10/09/2024,$135.01,2671470,$134.59,$135.545,$134.23
10/08/2024,$134.69,2882081,$134.48,$135.0399,$133.3022
10/07/2024,$134.85,2254425,$134.72,$135.27,$133.83
10/04/2024,$135.27,2387396,$135.84,$135.93,$134.0451
10/03/2024,$134.78,2504927,$135.00,$135.60,$133.8401
10/02/2024,$135.43,2624867,$137.22,$137.22,$135.37
10/01/2024,$137.06,3050502,$136.00,$137.34,$134.90
09/30/2024,$136.70,3814148,$137.83,$137.95,$135.23
09/27/2024,$137.30,2956081,$139.00,$139.29,$137.05
09/26/2024,$139.44,4111107,$137.56,$140.72,$137.55
09/25/2024,$136.60,3580080,$137.23,$137.89,$136.04
09/24/2024,$137.22,3145327,$136.47,$137.94,$136.35
09/23/2024,$135.64,2638392,$134.70,$136.09,$134.69
09/20/2024,$134.77,11579640,$133.01,$134.95,$132.771
09/19/2024,$133.84,2691488,$134.40,$135.32,$133.32
09/18/2024,$133.36,2960934,$133.26,$134.28,$131.755
09/17/2024,$133.57,3969018,$134.09,$134.43,$132.31
09/16/2024,$134.61,3069311,$133.98,$135.28,$133.83
09/13/2024,$133.18,2670119,$131.88,$133.37,$131.35
09/12/2024,$132.03,3978880,$130.30,$132.72,$130.10
09/11/2024,$130.23,3283879,$129.50,$130.38,$127.12
09/10/2024,$130.09,2732510,$128.85,$130.16,$128.46
09/09/2024,$128.46,3616263,$129.39,$130.98,$128.19
09/06/2024,$128.60,3562233,$130.50,$132.10,$128.02
09/05/2024,$131.40,2725955,$131.92,$132.95,$130.70
09/04/2024,$132.15,3300751,$131.19,$132.86,$130.85
09/03/2024,$130.85,4024084,$133.01,$133.78,$130.21
08/30/2024,$134.69,6092831,$133.07,$134.99,$132.61
08/29/2024,$132.91,2992832,$131.65,$133.18,$131.34
08/28/2024,$131.61,3274045,$131.40,$132.62,$131.15
08/27/2024,$131.40,2878736,$131.32,$132.62,$130.95
08/26/2024,$131.85,3915794,$129.60,$131.92,$129.60
08/23/2024,$130.55,2618842,$129.23,$130.65,$128.85
08/22/2024,$128.60,2300641,$129.10,$129.75,$128.30
08/21/2024,$129.23,3664550,$127.84,$129.99,$127.66
08/20/2024,$127.70,2792905,$126.99,$128.0653,$126.88
08/19/2024,$127.08,2243571,$127.08,$127.85,$126.53
08/16/2024,$127.05,3812693,$126.74,$127.34,$126.02
08/15/2024,$127.16,3359903,$127.32,$127.9368,$126.17
08/14/2024,$126.17,3252959,$124.97,$127.04,$124.6298
08/13/2024,$125.35,3056591,$123.43,$125.40,$122.74
08/12/2024,$123.36,2585947,$124.00,$124.0899,$122.54
08/09/2024,$124.17,3247914,$124.64,$124.64,$123.335
08/08/2024,$125.13,2932882,$122.45,$125.74,$122.18
08/07/2024,$122.83,3410105,$125.39,$126.57,$122.69
08/06/2024,$124.89,4334268,$123.36,$126.13,$122.72
08/05/2024,$124.61,6669666,$119.57,$125.3154,$119.31
08/02/2024,$125.24,4021383,$125.81,$127.745,$124.78
08/01/2024,$126.47,5563739,$127.50,$127.94,$124.43
07/31/2024,$127.55,6889922,$126.63,$128.60,$125.33
07/30/2024,$126.75,6746475,$125.85,$127.69,$124.1074
07/29/2024,$125.16,10816740,$128.00,$128.65,$124.13
07/26/2024,$127.16,32748920,$112.685,$128.025,$112.685
07/25/2024,$103.39,4598084,$102.72,$104.79,$101.77
07/24/2024,$103.25,3252198,$104.56,$105.10,$103.08
07/23/2024,$104.73,2172621,$105.00,$105.27,$104.17
07/22/2024,$104.97,2686587,$104.06,$105.04,$102.40
07/19/2024,$103.92,2884897,$104.75,$104.75,$103.13
07/18/2024,$104.02,3023902,$104.22,$105.52,$103.44
07/17/2024,$104.64,3567941,$102.86,$104.80,$102.69
07/16/2024,$103.31,3609174,$100.87,$103.69,$100.87
07/15/2024,$102.72,3316717,$104.90,$104.9975,$102.57
07/12/2024,$104.04,3381190,$103.79,$105.30,$103.69
07/11/2024,$103.23,4581327,$102.38,$104.27,$101.8002
07/10/2024,$101.67,4519547,$99.81,$101.83,$98.26
07/09/2024,$99.69,2809735,$100.85,$101.46,$99.472
07/08/2024,$101.10,2338695,$101.51,$102.74,$100.62
07/05/2024,$101.32,3059577,$101.40,$101.66,$100.64
07/03/2024,$101.62,1230776,$101.29,$102.15,$100.68
07/02/2024,$101.62,2291274,$100.56,$101.93,$100.46
07/01/2024,$100.61,2705605,$102.86,$103.4494,$100.205
06/28/2024,$102.19,6196466,$103.01,$103.97,$101.66
06/27/2024,$103.17,4338345,$101.96,$104.04,$101.64
06/26/2024,$101.45,2356088,$101.62,$101.80,$100.57
06/25/2024,$102.05,5164160,$102.88,$103.18,$101.29
06/24/2024,$102.99,2947967,$102.18,$103.50,$101.68
06/21/2024,$102.39,7866227,$101.93,$102.44,$100.945
06/20/2024,$101.66,3476766,$100.26,$102.34,$100.19
06/18/2024,$100.77,3446167,$100.07,$101.465,$100.06
06/17/2024,$100.53,3490032,$99.98,$101.44,$99.92
06/14/2024,$100.90,2685142,$100.50,$101.42,$99.305
06/13/2024,$101.54,5034653,$102.02,$102.80,$100.74
06/12/2024,$101.21,3704729,$102.62,$103.68,$100.76
06/11/2024,$101.32,2831634,$100.10,$101.47,$99.225
06/10/2024,$100.66,3507587,$100.43,$101.84,$100.28
06/07/2024,$100.86,5636659,$99.51,$101.96,$98.40
06/06/2024,$98.22,2509997,$98.80,$99.55,$98.16
06/05/2024,$99.06,3115445,$98.82,$99.65,$97.87
06/04/2024,$98.61,4988057,$99.00,$99.402,$97.68
06/03/2024,$99.76,4508226,$100.37,$100.79,$98.97
05/31/2024,$100.14,21754440,$98.06,$100.25,$97.42
05/30/2024,$98.20,4520612,$97.69,$98.23,$96.89
05/29/2024,$97.56,4826562,$97.80,$97.90,$96.76
05/28/2024,$98.68,4361056,$99.56,$100.11,$97.82
05/24/2024,$99.67,2602227,$99.81,$100.52,$99.3388
05/23/2024,$99.51,3845510,$100.42,$100.52,$98.91
05/22/2024,$101.49,3807843,$102.64,$103.11,$100.95
05/21/2024,$103.14,4602985,$104.89,$105.04,$102.65
05/20/2024,$105.21,3962667,$105.22,$106.04,$104.63
05/17/2024,$105.26,5396497,$105.21,$105.72,$104.68
05/16/2024,$104.86,8384504,$101.72,$105.22,$101.59
05/15/2024,$101.24,4203343,$100.19,$101.67,$100.15
05/14/2024,$100.08,2973067,$99.93,$101.20,$99.80
05/13/2024,$99.63,5578802,$99.00,$101.74,$99.00
05/10/2024,$98.93,4157896,$98.55,$99.66,$98.1701
05/09/2024,$97.33,2584177,$96.09,$97.375,$95.90
05/08/2024,$96.35,3489861,$95.39,$96.44,$95.01
05/07/2024,$95.54,4408969,$96.59,$97.18,$95.52
05/06/2024,$96.59,4329454,$97.09,$97.75,$96.54
05/03/2024,$97.15,4818713,$97.58,$98.19,$96.84
05/02/2024,$96.81,6317061,$97.96,$98.40,$96.65
05/01/2024,$98.44,11064300,$98.10,$99.70,$97.28
04/30/2024,$96.51,16731850,$95.73,$97.8399,$93.78
04/29/2024,$92.16,4957288,$91.56,$92.62,$91.56
04/26/2024,$91.83,4520901,$91.50,$92.19,$91.08
04/25/2024,$91.41,2954822,$91.59,$92.00,$90.65
04/24/2024,$92.02,3813358,$92.59,$93.23,$91.4185
04/23/2024,$93.00,3729824,$92.98,$94.04,$92.785
04/22/2024,$92.62,2992931,$92.54,$92.7078,$91.70
04/19/2024,$92.27,3588522,$91.24,$92.40,$91.10
04/18/2024,$91.48,3069409,$91.40,$92.43,$90.87
04/17/2024,$90.96,3421571,$91.73,$92.105,$90.3302
04/16/2024,$91.05,3036971,$90.94,$91.33,$90.17
04/15/2024,$91.30,3675020,$91.98,$92.775,$90.7465
04/12/2024,$91.31,3590782,$92.76,$92.81,$91.145
04/11/2024,$93.18,2993671,$92.84,$93.56,$92.48
04/10/2024,$92.63,3494855,$91.78,$92.71,$90.57
04/09/2024,$92.61,4237654,$92.10,$93.20,$92.00
04/08/2024,$91.93,3706736,$91.20,$92.89,$91.20
04/05/2024,$91.03,3514007,$90.43,$91.42,$89.54
04/04/2024,$90.54,5864178,$94.49,$95.6667,$90.23
04/03/2024,$93.19,6060218,$93.34,$94.70,$92.50
04/02/2024,$92.84,8911976,$93.10,$94.42,$91.90
04/01/2024,$94.02,13004810,$91.05,$94.34,$88.23
03/28/2024,$91.05,4386102,$89.7967,$91.2131,$89.7796
03/27/2024,$89.7796,3881023,$88.4147,$89.9295,$88.4061
03/26/2024,$88.0971,6086736,$89.3246,$89.8482,$87.8997
03/25/2024,$89.9942,5585278,$90.9041,$91.6852,$89.9427
03/22/2024,$91.6595,4449245,$92.3633,$92.8097,$91.6337
03/21/2024,$92.5951,6594170,$92.8784,$93.7282,$92.5264
03/20/2024,$92.8011,7015254,$90.1229,$93.6509,$89.6508
03/19/2024,$90.4062,5842707,$90.8096,$91.8483,$89.7478
03/18/2024,$89.9598,5537228,$89.7281,$91.2388,$89.6336
03/15/2024,$90.1315,26838610,$88.4147,$90.5951,$88.2259
03/14/2024,$88.5177,6925204,$88.7237,$89.7367,$87.7623
03/13/2024,$89.3332,10815510,$85.5992,$89.3504,$85.1528
03/12/2024,$84.7408,13994420,$86.0112,$86.5692,$83.3948
03/11/2024,$80.7321,3517219,$80.672,$81.0797,$80.2225
03/08/2024,$80.6033,4118618,$80.2514,$81.3244,$79.9853
03/07/2024,$79.5046,3136796,$79.8737,$80.0883,$79.0625
03/06/2024,$79.4187,3002829,$80.2514,$80.4231,$78.9123
03/05/2024,$79.5647,4390990,$78.6891,$80.1655,$78.6033
03/04/2024,$78.4917,5584244,$78.1998,$78.8436,$77.6646
03/01/2024,$78.8522,3398066,$79.0067,$79.0067,$78.0196
02/29/2024,$79.0754,5158385,$78.9724,$79.2206,$78.423
02/28/2024,$78.5088,2962410,$78.9724,$79.5132,$78.4702
02/27/2024,$79.2299,2288509,$78.9724,$79.2728,$78.526
02/26/2024,$78.8179,3272899,$79.1269,$79.4016,$78.4917
02/23/2024,$79.4702,3155887,$79.3072,$79.7793,$78.8951
02/22/2024,$79.1698,4190480,$78.5947,$79.3329,$78.2342
02/21/2024,$78.7234,3399345,$78.6548,$78.9466,$78.0968
02/20/2024,$78.8179,4326602,$78.1998,$79.393,$77.702
02/16/2024,$78.3286,4469540,$78.8522,$79.0153,$78.29
02/15/2024,$79.2986,3812207,$78.5432,$79.4531,$78.2084
02/14/2024,$79.3329,5036865,$79.8308,$80.0368,$79.1183
02/13/2024,$79.5389,4595564,$80.0883,$80.6806,$78.4488
02/12/2024,$81.23,4091695,$79.9338,$81.5991,$79.8737
02/09/2024,$79.7449,3669089,$80.0025,$80.0883,$79.3072
02/08/2024,$80.0025,3964295,$80.8179,$81.0154,$79.5818
02/07/2024,$80.5518,3780861,$81.2042,$81.2986,$80.26
02/06/2024,$80.4832,3727668,$79.6076,$80.5604,$79.3157
02/05/2024,$79.599,4476887,$80.9038,$80.9038,$79.4702
02/02/2024,$81.436,3712641,$81.7879,$81.8909,$80.9381
02/01/2024,$82.3287,3297348,$81.0239,$82.4231,$80.6377
01/31/2024,$80.9896,6906829,$82.3545,$82.3545,$80.8265
01/30/2024,$82.1914,3200456,$82.5519,$82.8437,$81.3587
01/29/2024,$82.7321,3799983,$82.406,$83.1699,$81.9253
01/26/2024,$82.3974,3720173,$82.5948,$83.1785,$82.2257
01/25/2024,$82.3888,6122942,$80.5003,$82.6463,$80.3544
01/24/2024,$80.0368,9366637,$82.9553,$83.2987,$79.599
01/23/2024,$82.4918,27210880,$86.5778,$86.5778,$80.7836
01/22/2024,$92.7239,4916060,$93.1359,$93.9127,$92.1917
01/19/2024,$92.5007,3269495,$91.6251,$93.0157,$90.2174
01/18/2024,$91.3676,2493062,$91.2732,$91.6251,$90.4242
01/17/2024,$91.0586,2639507,$91.7195,$92.4148,$90.5865
01/16/2024,$92.3977,3036611,$92.4234,$92.7668,$91.5736
01/12/2024,$92.8097,2918538,$93.9256,$94.5608,$92.6123
01/11/2024,$93.4964,2685752,$92.9642,$93.5651,$92.0286
01/10/2024,$92.9642,1999818,$93.5823,$93.6681,$92.5694
01/09/2024,$93.6509,2457998,$92.8784,$93.8226,$92.1487
01/08/2024,$93.4449,2119575,$92.9299,$93.5308,$92.3548
01/05/2024,$93.2132,1665358,$92.6895,$93.9857,$92.3204
01/04/2024,$92.8526,2775925,$92.7754,$93.857,$92.4535
01/03/2024,$92.5264,2966239,$93.7625,$93.96,$91.6766
01/02/2024,$94.4235,2776824,$93.2389,$94.99,$93.093
12/29/2023,$93.8398,2414408,$93.9943,$94.3891,$93.3462
12/28/2023,$94.1574,2809576,$93.2732,$94.578,$93.2647
12/27/2023,$93.3419,2443795,$92.7067,$93.6509,$92.432
12/26/2023,$92.8011,2786348,$91.2474,$93.2132,$91.2217
12/22/2023,$91.2732,2281685,$90.8869,$92.196,$90.7753
12/21/2023,$90.6122,2194162,$89.462,$90.6723,$89.3675
12/20/2023,$88.9899,3247439,$90.8182,$91.2217,$88.9555
12/19/2023,$91.2045,2634931,$91.3075,$91.6294,$90.8955
12/18/2023,$90.8783,3023962,$91.8483,$92.1058,$90.6981
12/15/2023,$91.8311,11083430,$91.2904,$92.3033,$90.9556
12/14/2023,$91.8826,5764490,$90.1143,$92.3891,$90.0972
12/13/2023,$89.4362,5971953,$87.5563,$89.4534,$85.5906
12/12/2023,$88.037,4674523,$88.9212,$89.0371,$87.8482
12/11/2023,$88.5521,3485900,$89.0156,$89.4534,$88.1771
12/08/2023,$88.7323,3444015,$88.7323,$90.0543,$88.4147
12/07/2023,$88.6551,2367807,$88.4576,$88.9555,$87.8997
12/06/2023,$88.2345,3582784,$87.2731,$88.9126,$87.2387
12/05/2023,$87.2902,3073380,$88.2001,$88.4147,$87.0756
12/04/2023,$88.7924,5030211,$86.1314,$89.0843,$86.037
12/01/2023,$85.7108,2783823,$84.8438,$86.0198,$84.2601
11/30/2023,$85.0412,6012541,$84.6721,$85.9082,$84.3459
11/29/2023,$84.5262,2581644,$85.1957,$85.3674,$84.2258
11/28/2023,$84.5605,4334614,$83.1957,$85.067,$82.8695
11/27/2023,$83.3244,3293901,$82.406,$83.6592,$82.3545
11/24/2023,$82.363,1059854,$81.8051,$82.3888,$81.6513
11/22/2023,$81.8652,2394280,$81.5218,$82.2171,$81.23
11/21/2023,$80.6806,2708675,$81.2214,$81.3415,$80.466
11/20/2023,$81.5304,3333563,$81.5647,$81.7622,$81.084
11/17/2023,$81.8394,7587195,$82.6291,$82.7064,$81.5561
11/16/2023,$82.157,3061753,$82.3115,$82.7922,$81.4703
11/15/2023,$83.1098,3790178,$81.9253,$83.4391,$81.9253
11/14/2023,$81.5218,3321448,$80.6892,$81.9682,$80.6291
11/13/2023,$79.5647,2133210,$79.5733,$79.9424,$78.8994
11/10/2023,$79.6677,2395590,$78.9724,$79.8823,$78.6824
11/09/2023,$78.7149,2124244,$79.4702,$80.011,$78.6719
11/08/2023,$79.2471,3463636,$80.1741,$80.1741,$78.3457
11/07/2023,$79.9595,2204166,$79.7621,$80.2171,$79.4619
11/06/2023,$80.2771,2155652,$80.5432,$80.6205,$79.805
11/03/2023,$80.569,2731136,$80.2771,$81.3931,$79.8909
11/02/2023,$79.2385,2629104,$78.629,$79.3157,$78.1483
11/01/2023,$77.7363,3496646,$78.2513,$78.4141,$76.8865
10/31/2023,$78.0711,4645212,$76.8092,$78.6033,$76.7491
10/30/2023,$76.8436,2643542,$75.5903,$77.0238,$75.3499
10/27/2023,$75.1268,3312819,$76.5002,$76.6032,$74.6546
