Date,Close/Last,Volume,Open,High,Low
10/11/2023,$142.18,5137123,$142.82,$142.94,$140.81
10/10/2023,$141.40,3343103,$141.04,$142.73,$140.355
10/09/2023,$140.15,3271653,$139.47,$140.93,$137.76
10/06/2023,$140.29,5234440,$138.05,$141.16,$135.15
10/05/2023,$139.28,4310399,$139.45,$140.15,$137.78
10/04/2023,$139.30,5543665,$137.57,$139.61,$136.97
10/03/2023,$136.72,6172973,$138.68,$140.005,$135.43
10/02/2023,$139.51,4896911,$138.86,$141.41,$137.26
09/29/2023,$138.45,4448208,$140.22,$141.56,$138.0743
09/28/2023,$138.22,5341699,$134.68,$139.80,$134.2801
09/27/2023,$135.06,6296183,$135.22,$136.07,$133.1035
09/26/2023,$134.08,5343026,$135.61,$136.03,$133.54
09/25/2023,$136.59,5161338,$135.89,$137.04,$134.7175
09/22/2023,$136.17,5301431,$136.99,$138.31,$135.75
09/21/2023,$135.19,5241664,$135.02,$137.515,$134.935
09/20/2023,$136.97,5808017,$138.76,$139.66,$136.89
09/19/2023,$137.71,6366027,$139.71,$140.05,$136.67
09/18/2023,$140.27,5607696,$137.88,$140.98,$137.52
09/15/2023,$138.25,13654570,$140.85,$141.2186,$136.71
09/14/2023,$144.57,5629810,$146.41,$146.71,$143.94
09/13/2023,$144.58,4625233,$144.21,$147.11,$143.80
09/12/2023,$143.97,4470552,$146.03,$146.44,$143.72
09/11/2023,$146.71,4145125,$150.00,$150.00,$144.04
09/08/2023,$147.53,4473352,$147.72,$148.50,$146.18
09/07/2023,$148.23,6720529,$149.22,$149.49,$145.13
09/06/2023,$153.18,3109708,$153.25,$155.26,$151.55
09/05/2023,$153.61,4266753,$153.97,$154.82,$152.3167
09/01/2023,$153.99,3693087,$154.50,$154.54,$152.50
08/31/2023,$152.76,6593824,$149.41,$153.39,$149.41
08/30/2023,$150.95,4000010,$149.19,$151.57,$148.18
08/29/2023,$149.98,5017209,$143.86,$150.52,$143.86
08/28/2023,$145.42,3565772,$145.305,$147.19,$144.045
08/25/2023,$144.36,4720643,$143.59,$144.9599,$140.96
08/24/2023,$142.52,6771049,$149.54,$149.95,$141.82
08/23/2023,$148.00,5300356,$147.01,$148.5716,$146.05
08/22/2023,$147.85,4867297,$150.76,$151.15,$146.94
08/21/2023,$148.77,8121877,$143.28,$149.22,$143.16
08/18/2023,$142.66,11541810,$137.33,$143.65,$135.53
08/17/2023,$137.59,7065730,$139.19,$139.79,$136.57
08/16/2023,$138.25,4613017,$140.53,$141.26,$138.17
08/15/2023,$140.08,3384887,$141.27,$141.85,$139.735
08/14/2023,$141.89,4850395,$138.20,$141.94,$137.67
08/11/2023,$138.83,5193238,$142.22,$142.47,$138.53
08/10/2023,$144.61,4018267,$146.77,$147.98,$143.10
08/09/2023,$145.16,4796617,$147.98,$148.91,$144.801
08/08/2023,$148.01,3443698,$148.15,$148.31,$145.90
08/07/2023,$150.38,3896077,$147.05,$150.69,$147.03
08/04/2023,$145.66,3984509,$147.52,$149.07,$145.07
08/03/2023,$147.81,4339024,$146.01,$148.70,$145.361
08/02/2023,$147.33,5471076,$150.62,$150.62,$146.88
08/01/2023,$152.63,3089314,$150.92,$152.86,$150.28
07/31/2023,$151.59,4184927,$151.93,$152.68,$150.52
07/28/2023,$151.93,7803416,$149.58,$153.28,$148.70
07/27/2023,$146.14,8928873,$144.23,$150.425,$144.21
07/26/2023,$139.02,4050407,$137.63,$140.29,$136.81
07/25/2023,$140.06,5038481,$138.69,$141.40,$138.50
07/24/2023,$138.35,5277025,$137.60,$139.0787,$136.85
07/21/2023,$136.40,15686060,$135.22,$137.30,$135.19
07/20/2023,$134.04,9883246,$137.82,$138.185,$133.52
07/19/2023,$141.78,5379354,$144.05,$144.65,$141.18
07/18/2023,$144.51,6493646,$143.80,$145.15,$141.91
07/17/2023,$145.50,6306971,$142.98,$146.50,$141.83
07/14/2023,$142.74,6058757,$144.57,$145.3899,$142.38
07/13/2023,$142.65,5410840,$140.12,$143.66,$140.02
07/12/2023,$138.89,5590112,$139.21,$139.70,$137.85
07/11/2023,$137.56,7709970,$140.18,$140.44,$134.01
07/10/2023,$140.56,6364392,$139.78,$141.88,$139.70
07/07/2023,$139.57,3459428,$139.62,$142.12,$139.41
07/06/2023,$140.38,5793780,$140.66,$141.33,$138.7575
07/05/2023,$142.26,5198675,$144.25,$144.92,$142.16
07/03/2023,$145.47,2529202,$144.02,$145.909,$143.3808
06/30/2023,$144.54,6142766,$145.30,$145.55,$143.44
06/29/2023,$144.23,3916548,$144.69,$145.245,$143.51
06/28/2023,$144.03,6645180,$142.80,$145.9155,$142.05
06/27/2023,$146.55,7343867,$140.15,$146.69,$139.96
06/26/2023,$139.80,7256061,$136.47,$140.87,$136.47
06/23/2023,$136.07,6956859,$136.55,$136.79,$134.8425
06/22/2023,$138.92,3763902,$135.00,$139.60,$135.00
06/21/2023,$136.67,4715288,$138.53,$139.16,$135.87
06/20/2023,$138.52,3840324,$139.11,$140.32,$137.27
06/16/2023,$138.93,8847359,$140.89,$140.95,$138.13
06/15/2023,$140.11,5524417,$138.69,$141.43,$137.93
06/14/2023,$141.17,6474558,$138.41,$141.36,$138.23
06/13/2023,$141.79,6859549,$141.50,$142.53,$139.405
06/12/2023,$140.01,5933753,$137.74,$140.23,$136.83
06/09/2023,$136.12,3676052,$137.79,$137.98,$135.82
06/08/2023,$136.20,4507733,$135.85,$136.76,$134.1501
06/07/2023,$135.01,4835726,$135.27,$137.04,$133.5838
06/06/2023,$133.94,5469139,$131.40,$135.35,$130.75
06/05/2023,$133.73,3798281,$134.82,$135.15,$133.0408
06/02/2023,$134.63,5327592,$135.14,$135.33,$132.38
06/01/2023,$134.83,5007034,$133.73,$136.19,$131.6915
05/31/2023,$133.30,11368620,$133.60,$135.75,$132.16
05/30/2023,$136.57,7753836,$138.00,$138.80,$135.485
05/26/2023,$136.06,9083778,$130.77,$136.69,$129.985
05/25/2023,$130.47,9575704,$127.17,$130.73,$126.129
05/24/2023,$121.73,6315616,$121.92,$122.62,$120.18
05/23/2023,$124.49,4604632,$125.89,$126.73,$124.19
05/22/2023,$126.55,4709104,$127.23,$127.56,$125.6505
05/19/2023,$126.95,10257190,$128.30,$128.325,$125.25
05/18/2023,$129.92,10891210,$125.81,$132.06,$125.76
05/17/2023,$125.70,7349587,$122.25,$126.30,$121.88
05/16/2023,$120.92,5081009,$120.83,$123.065,$120.44
05/15/2023,$121.11,5859171,$116.69,$121.26,$116.02
05/12/2023,$116.09,3838686,$116.71,$117.07,$114.99
05/11/2023,$115.46,3630615,$115.30,$115.835,$113.91
05/10/2023,$115.41,4101016,$115.52,$116.24,$114.14
05/09/2023,$113.84,3173743,$114.08,$114.41,$112.86
05/08/2023,$115.75,3247629,$116.865,$117.59,$114.93
05/05/2023,$116.06,4874374,$113.70,$116.62,$112.97
05/04/2023,$112.45,3579606,$113.05,$113.41,$111.72
05/03/2023,$113.29,5624062,$111.94,$115.27,$111.885
05/02/2023,$112.16,4850231,$112.92,$113.39,$111.20
05/01/2023,$112.95,4171844,$113.30,$114.44,$112.10
04/28/2023,$113.03,8064438,$111.70,$113.26,$111.12
04/27/2023,$111.68,9447029,$111.30,$112.18,$109.15
04/26/2023,$110.31,6245821,$111.16,$111.50,$109.82
04/25/2023,$110.61,6282571,$112.50,$113.66,$110.42
04/24/2023,$113.61,3218100,$113.49,$113.94,$112.54
04/21/2023,$113.46,4516756,$113.47,$114.10,$112.205
04/20/2023,$114.39,8699540,$111.25,$116.33,$111.25
04/19/2023,$110.34,6796764,$109.85,$110.61,$109.12
04/18/2023,$111.27,5054956,$112.50,$113.5911,$110.53
04/17/2023,$111.79,6952232,$109.22,$111.97,$109.00
04/14/2023,$112.90,5211571,$113.36,$115.05,$111.37
04/13/2023,$113.47,5299556,$113.53,$113.91,$111.515
04/12/2023,$113.16,5838931,$117.73,$117.80,$112.87
04/11/2023,$116.38,3373011,$117.33,$117.83,$116.08
04/10/2023,$116.50,4096459,$112.47,$116.71,$112.45
04/06/2023,$114.45,6274987,$114.184,$115.29,$111.872
04/05/2023,$117.32,6691718,$119.59,$119.69,$115.65
04/04/2023,$120.12,4772208,$122.94,$122.97,$119.39
04/03/2023,$122.32,5146768,$121.63,$122.44,$120.60
03/31/2023,$122.83,5016500,$121.52,$123.52,$121.00
03/30/2023,$122.11,6213755,$122.00,$123.38,$121.335
03/29/2023,$119.85,7865317,$118.72,$121.01,$117.36
03/28/2023,$116.40,5523792,$118.89,$119.06,$115.58
03/27/2023,$118.87,4628324,$120.75,$120.98,$118.32
03/24/2023,$119.53,6356161,$121.64,$122.12,$118.05
03/23/2023,$122.78,6182233,$121.27,$124.99,$120.17
03/22/2023,$118.86,8342533,$120.27,$123.74,$118.69
03/21/2023,$120.40,10090150,$123.88,$125.62,$118.41
03/20/2023,$124.04,4974722,$122.995,$124.76,$122.43
03/17/2023,$122.60,13761520,$123.65,$124.39,$121.6201
03/16/2023,$122.83,6788769,$118.21,$123.43,$116.90
03/15/2023,$118.48,9517727,$118.52,$118.83,$115.70
03/14/2023,$120.34,8322374,$118.78,$121.24,$117.88
03/13/2023,$115.84,8221437,$113.79,$117.32,$111.92
03/10/2023,$114.39,7009561,$118.34,$118.62,$113.92
03/09/2023,$117.04,5701404,$118.69,$120.96,$116.85
03/08/2023,$118.65,4474897,$116.62,$119.10,$116.62
03/07/2023,$116.37,5225892,$118.325,$118.72,$115.66
03/06/2023,$118.54,5775804,$119.85,$121.50,$118.22
03/03/2023,$118.96,7232428,$118.75,$119.14,$116.945
03/02/2023,$118.45,6503427,$115.445,$119.09,$113.93
03/01/2023,$117.26,6756779,$117.70,$119.32,$116.94
02/28/2023,$116.15,13010880,$116.14,$118.065,$114.85
02/27/2023,$112.07,5362738,$113.51,$113.89,$111.49
02/24/2023,$111.31,5808479,$111.01,$112.10,$110.38
02/23/2023,$112.91,7136058,$112.54,$113.9584,$109.91
02/22/2023,$110.41,5089232,$111.12,$112.38,$109.48
02/21/2023,$111.28,7583850,$113.64,$114.83,$110.93
02/17/2023,$115.44,9287116,$116.78,$117.40,$113.38
02/16/2023,$115.39,9117624,$116.88,$118.08,$115.14
02/15/2023,$119.46,4994402,$117.00,$119.58,$115.99
02/14/2023,$118.44,4870669,$114.87,$119.005,$113.85
02/13/2023,$116.53,4198226,$115.17,$116.715,$114.55
02/10/2023,$114.77,4374417,$114.80,$114.97,$112.97
02/09/2023,$116.08,5512202,$118.36,$119.56,$115.08
02/08/2023,$115.95,6460544,$119.15,$119.3699,$115.47
02/07/2023,$120.52,4935342,$117.39,$121.29,$116.75
02/06/2023,$117.69,5330987,$118.21,$119.44,$116.91
02/03/2023,$119.98,6156899,$122.92,$123.67,$119.61
02/02/2023,$124.26,11206470,$120.31,$124.92,$120.30
02/01/2023,$119.01,9886428,$112.11,$120.13,$111.91
01/31/2023,$111.49,6577082,$108.96,$111.56,$108.61
01/30/2023,$108.20,7351733,$110.69,$110.97,$107.965
01/27/2023,$112.50,8705733,$112.62,$113.89,$110.70
01/26/2023,$115.58,5813038,$114.40,$115.76,$112.265
01/25/2023,$113.95,5957609,$110.99,$114.44,$109.41
01/24/2023,$112.99,3504703,$113.47,$114.07,$112.47
01/23/2023,$114.155,7669252,$108.53,$114.91,$108.50
01/20/2023,$109.65,5078502,$106.80,$109.775,$106.4896
01/19/2023,$106.16,5325095,$109.49,$109.64,$106.09
01/18/2023,$109.70,5374108,$110.76,$112.39,$109.58
01/17/2023,$109.41,4848070,$109.405,$110.63,$107.78
01/13/2023,$109.97,5641571,$107.53,$110.20,$107.44
01/12/2023,$110.20,5330916,$110.58,$111.885,$107.23
01/11/2023,$110.06,5532560,$106.68,$110.19,$106.53
01/10/2023,$108.04,4638814,$106.14,$108.19,$105.86
01/09/2023,$106.49,6212259,$105.55,$108.76,$104.16
01/06/2023,$104.27,7241667,$100.00,$104.855,$98.58
01/05/2023,$97.92,4557079,$97.84,$99.24,$97.36
01/04/2023,$99.31,6289509,$98.215,$99.62,$97.19
01/03/2023,$96.73,5921671,$99.77,$100.02,$96.12
12/30/2022,$97.38,3407047,$95.60,$97.48,$95.03
12/29/2022,$97.14,5071960,$96.05,$97.64,$95.13
12/28/2022,$94.225,4273957,$94.67,$95.78,$93.675
12/27/2022,$95.34,6121361,$96.18,$96.84,$95.17
12/23/2022,$97.22,4753535,$96.69,$97.3878,$95.33
12/22/2022,$97.60,11326630,$102.11,$102.61,$95.97
12/21/2022,$105.90,4889064,$104.63,$106.51,$104.20
12/20/2022,$103.50,4761804,$102.07,$104.605,$102.04
12/19/2022,$103.99,6162500,$104.83,$105.06,$102.67
12/16/2022,$104.73,12925700,$104.15,$105.93,$103.55
12/15/2022,$104.56,6775217,$107.75,$108.02,$104.02
12/14/2022,$109.64,6429339,$111.36,$112.61,$108.55
12/13/2022,$111.87,9557332,$115.39,$116.09,$111.16
12/12/2022,$109.37,4831377,$106.82,$109.42,$105.64
12/09/2022,$107.34,4705906,$107.78,$109.74,$107.00
12/08/2022,$108.61,5493190,$107.04,$109.44,$106.50
12/07/2022,$106.11,6383621,$104.71,$107.65,$104.14
12/06/2022,$104.71,4571913,$106.82,$107.065,$103.77
12/05/2022,$106.43,4692694,$106.37,$107.69,$105.21
12/02/2022,$106.71,3903370,$104.32,$107.32,$104.22
12/01/2022,$107.01,6976243,$110.15,$110.67,$105.76
11/30/2022,$109.60,11167030,$103.97,$109.64,$102.6601
11/29/2022,$103.25,3450382,$104.06,$104.92,$102.9225
11/28/2022,$103.47,6383452,$104.00,$105.09,$102.81
11/25/2022,$105.82,3012477,$106.92,$107.50,$105.79
11/23/2022,$107.67,4077688,$106.32,$108.57,$106.32
11/22/2022,$107.04,8497185,$105.92,$107.29,$103.85
11/21/2022,$105.14,9282393,$103.53,$105.91,$101.84
11/18/2022,$104.70,10921080,$109.99,$110.00,$103.645
11/17/2022,$104.45,10682840,$100.422,$105.60,$100.21
11/16/2022,$104.22,12082520,$105.375,$107.13,$102.99
11/15/2022,$110.46,9438599,$111.17,$112.12,$108.77
11/14/2022,$107.61,7761669,$108.86,$110.23,$107.45
11/11/2022,$110.53,11159970,$105.31,$110.885,$104.79
11/10/2022,$104.79,11692840,$100.16,$104.89,$99.48
11/09/2022,$94.38,6864577,$95.275,$96.61,$94.24
11/08/2022,$97.46,10066980,$96.98,$98.79,$94.78
11/07/2022,$95.04,7684161,$92.26,$95.12,$92.10
11/04/2022,$91.70,8692669,$90.05,$91.80,$88.84
11/03/2022,$86.30,6849673,$85.96,$87.71,$84.70
11/02/2022,$87.76,10651480,$90.35,$93.29,$87.53
11/01/2022,$89.79,6105626,$90.50,$90.80,$89.00
10/31/2022,$88.29,6875350,$88.86,$89.40,$87.66
10/28/2022,$89.72,6388592,$86.62,$89.93,$86.46
10/27/2022,$86.54,6822536,$88.78,$89.99,$86.37
10/26/2022,$88.14,8991961,$86.47,$90.25,$85.80
10/25/2022,$87.53,10349360,$85.94,$88.50,$85.75
10/24/2022,$84.94,12005010,$82.83,$85.08,$81.90
10/21/2022,$82.42,11569490,$78.83,$82.65,$78.13
10/20/2022,$78.66,13287860,$78.36,$82.115,$77.21
10/19/2022,$77.26,10579180,$75.00,$77.79,$74.435
10/18/2022,$75.23,10231030,$76.695,$77.44,$74.15
10/17/2022,$74.41,10772300,$77.21,$77.89,$74.16
10/14/2022,$74.82,10456110,$79.56,$79.90,$74.59
10/13/2022,$79.42,17560160,$72.18,$81.52,$71.12
10/12/2022,$76.01,7770150,$76.55,$77.00,$75.47
10/11/2022,$76.30,12441050,$77.74,$78.77,$74.97
10/10/2022,$79.19,14211920,$82.00,$82.13,$77.355
10/07/2022,$82.60,10029890,$85.17,$85.54,$82.02
10/06/2022,$88.12,6686656,$88.98,$91.19,$87.88
10/05/2022,$89.22,7608582,$87.65,$90.17,$86.1915
10/04/2022,$89.41,7914936,$89.12,$90.2664,$88.4677
10/03/2022,$86.25,9631456,$83.04,$87.6064,$83.01
09/30/2022,$81.93,9050957,$81.935,$84.46,$81.53
09/29/2022,$84.42,8542520,$84.75,$85.10,$83.20
09/28/2022,$86.00,7992595,$83.00,$86.40,$82.84
09/27/2022,$84.15,6219994,$84.43,$85.18,$82.53
09/26/2022,$82.94,7015803,$84.29,$85.58,$82.84
09/23/2022,$84.29,7384692,$84.19,$84.48,$82.70
09/22/2022,$85.04,8558587,$86.64,$86.79,$84.59
09/21/2022,$87.09,6953443,$88.37,$91.26,$87.05
09/20/2022,$88.12,4435667,$88.02,$89.02,$87.35
09/19/2022,$89.72,5260534,$87.85,$90.29,$87.711
09/16/2022,$88.87,10893590,$87.62,$89.35,$86.9401
09/15/2022,$88.92,7120287,$90.035,$90.8158,$88.09
09/14/2022,$90.64,5828232,$91.94,$91.94,$89.60
09/13/2022,$90.39,8422212,$92.43,$93.35,$90.00
09/12/2022,$96.30,5329334,$96.895,$97.67,$95.24
09/09/2022,$96.51,5096458,$95.12,$97.01,$95.06
09/08/2022,$93.79,5232965,$91.02,$93.83,$90.26
09/07/2022,$91.94,5567548,$90.57,$92.77,$89.88
09/06/2022,$90.29,5922496,$91.12,$91.60,$89.22
09/02/2022,$91.24,6795795,$93.15,$93.84,$90.535
09/01/2022,$91.81,9953705,$91.535,$91.97,$89.03
08/31/2022,$94.07,8729715,$94.705,$94.82,$92.61
08/30/2022,$94.52,11623180,$97.91,$98.28,$93.56
08/29/2022,$96.54,5609706,$97.55,$98.71,$96.37
08/26/2022,$98.80,7757087,$105.00,$105.00,$98.55
08/25/2022,$105.00,7645184,$101.97,$105.18,$101.47
08/24/2022,$101.475,4741206,$101.25,$102.09,$100.14
08/23/2022,$101.93,4882311,$101.11,$103.31,$101.05
08/22/2022,$100.81,6180117,$102.795,$103.415,$100.35
08/19/2022,$104.63,12380940,$106.63,$107.30,$103.35
08/18/2022,$108.27,10062410,$106.68,$109.33,$105.50
08/17/2022,$106.00,5495563,$107.00,$107.27,$104.1201
08/16/2022,$108.49,4892445,$108.44,$109.59,$107.01
08/15/2022,$109.78,8342611,$109.80,$111.65,$107.9978
08/12/2022,$110.38,6644695,$106.20,$111.3189,$105.76
08/11/2022,$105.53,5555622,$105.79,$108.91,$104.99
08/10/2022,$105.05,8599758,$102.77,$105.13,$100.94
08/09/2022,$99.66,10355770,$103.75,$103.97,$97.88
08/08/2022,$107.83,6041462,$109.20,$110.36,$105.94
08/05/2022,$109.62,4784018,$109.06,$111.22,$107.44
08/04/2022,$111.06,5279567,$109.42,$111.19,$109.03
08/03/2022,$109.01,6088039,$105.74,$110.60,$105.68
08/02/2022,$104.99,4137933,$104.71,$106.5399,$103.66
08/01/2022,$106.40,4737621,$104.49,$107.34,$103.67
07/29/2022,$105.98,5817668,$103.50,$106.5499,$103.04
07/28/2022,$105.16,6090516,$103.37,$105.29,$100.75
07/27/2022,$103.46,7274974,$100.57,$104.50,$100.0601
07/26/2022,$98.91,5073857,$100.58,$100.98,$98.57
07/25/2022,$101.00,4367046,$100.51,$101.2668,$99.461
07/22/2022,$101.67,5100432,$103.71,$103.96,$100.94
07/21/2022,$103.84,5463760,$103.54,$103.968,$101.02
07/20/2022,$102.23,8314020,$97.585,$102.86,$97.51
07/19/2022,$98.23,8203162,$94.68,$98.64,$94.37
07/18/2022,$93.14,5683385,$95.76,$96.40,$92.55
07/15/2022,$94.47,8051247,$92.36,$94.59,$90.21
07/14/2022,$91.67,8686504,$88.48,$92.08,$86.41
07/13/2022,$89.08,5786887,$86.53,$90.12,$86.48
07/12/2022,$88.73,5492279,$89.24,$90.02,$88.09
07/11/2022,$88.62,5326575,$89.50,$90.07,$87.82
07/08/2022,$91.19,4890828,$89.64,$91.65,$89.30
07/07/2022,$90.75,7469589,$88.69,$91.16,$88.67
07/06/2022,$86.56,5732416,$86.25,$87.48,$84.95
07/05/2022,$86.00,9550946,$83.24,$86.23,$82.67
07/01/2022,$86.27,13121570,$88.72,$88.72,$84.46
06/30/2022,$90.98,8183616,$90.25,$93.52,$89.2749
06/29/2022,$91.94,7570184,$93.97,$94.20,$91.41
06/28/2022,$95.02,6495010,$98.11,$98.91,$94.74
06/27/2022,$97.61,4950181,$97.97,$98.865,$96.54
06/24/2022,$97.36,10582950,$95.32,$98.28,$94.67
06/23/2022,$93.28,8286278,$94.63,$95.32,$92.11
06/22/2022,$93.94,7652006,$93.09,$95.93,$92.85
06/21/2022,$95.17,12207430,$91.70,$95.675,$91.16
06/17/2022,$89.83,14451430,$88.21,$90.94,$87.62
06/16/2022,$89.59,13359330,$94.79,$95.11,$88.75
06/15/2022,$97.42,9377192,$97.85,$99.30,$95.59
06/14/2022,$96.62,7058409,$97.40,$97.96,$95.39
06/13/2022,$96.32,10484170,$98.26,$98.85,$95.65
06/10/2022,$101.88,8392543,$105.45,$106.31,$101.81
06/09/2022,$107.24,5947853,$111.10,$111.97,$107.15
06/08/2022,$112.46,5138323,$115.27,$115.67,$111.19
06/07/2022,$115.67,4725499,$113.199,$115.99,$112.4004
06/06/2022,$115.00,3824616,$117.135,$117.88,$114.37
06/03/2022,$114.96,5080650,$114.885,$116.34,$114.14
06/02/2022,$117.33,6408456,$114.69,$117.41,$113.55
06/01/2022,$114.46,6852208,$117.96,$118.50,$112.80
05/31/2022,$117.29,9751329,$117.55,$118.68,$115.56
05/27/2022,$119.48,8510529,$116.62,$119.70,$116.40
05/26/2022,$115.07,9173135,$106.96,$115.71,$106.82
05/25/2022,$108.53,7378173,$105.07,$109.42,$105.07
05/24/2022,$106.59,6785403,$107.88,$108.73,$105.71
05/23/2022,$109.93,7669072,$107.09,$111.35,$106.98
05/20/2022,$106.46,16285500,$112.00,$112.74,$101.33
05/19/2022,$110.74,10115750,$111.41,$113.48,$110.20
05/18/2022,$111.34,8522762,$113.99,$117.05,$110.79
05/17/2022,$116.84,6646480,$114.54,$117.32,$113.33
05/16/2022,$110.48,7218166,$109.61,$112.31,$108.615
05/13/2022,$111.86,8321070,$108.19,$112.6319,$108.03
05/12/2022,$106.76,9287061,$103.028,$106.88,$102.99
05/11/2022,$103.92,8311657,$106.66,$109.125,$103.61
05/10/2022,$107.18,8881030,$109.215,$109.57,$105.18
05/09/2022,$105.75,10088430,$107.94,$110.79,$105.38
05/06/2022,$112.50,6247012,$111.88,$115.05,$109.8935
05/05/2022,$113.47,8172534,$116.07,$116.90,$111.85
05/04/2022,$118.81,6352081,$114.17,$119.12,$112.0352
05/03/2022,$113.80,5463679,$112.18,$114.73,$111.43
05/02/2022,$112.97,9425103,$111.10,$113.20,$108.18
04/29/2022,$110.35,7998881,$113.03,$116.16,$110.16
04/28/2022,$114.63,7379070,$111.41,$115.99,$109.59
04/27/2022,$108.81,6891622,$108.37,$112.37,$107.90
04/26/2022,$108.92,9461777,$112.84,$113.20,$108.83
04/25/2022,$114.47,8518305,$111.41,$114.72,$111.20
04/22/2022,$112.80,8489399,$115.23,$116.1859,$112.63
04/21/2022,$115.69,7849411,$119.21,$121.075,$115.34
04/20/2022,$117.89,8856067,$120.52,$122.37,$117.52
04/19/2022,$117.06,6086635,$114.13,$117.24,$113.54
04/18/2022,$114.87,6822714,$112.50,$115.98,$112.34
04/14/2022,$113.36,7711159,$117.41,$117.5291,$113.25
04/13/2022,$116.86,9351383,$115.24,$118.12,$114.49
04/12/2022,$114.56,9883791,$118.10,$119.26,$114.17
04/11/2022,$116.24,7785053,$118.20,$119.05,$116.14
04/08/2022,$119.96,6408147,$121.26,$122.3899,$119.46
04/07/2022,$122.40,11817190,$119.08,$123.90,$118.59
04/06/2022,$119.33,11601960,$119.01,$121.22,$117.07
04/05/2022,$121.71,11653660,$128.78,$128.98,$121.35
04/04/2022,$129.44,8348638,$127.17,$129.70,$126.90
04/01/2022,$127.41,10138140,$132.875,$133.04,$125.57
03/31/2022,$131.80,8474769,$136.095,$137.35,$131.65
03/30/2022,$135.80,6387460,$140.69,$141.30,$135.08
03/29/2022,$141.44,6162641,$140.08,$142.01,$138.905
03/28/2022,$137.66,5209555,$135.09,$137.75,$133.70
03/25/2022,$137.06,6076376,$138.63,$138.99,$134.80
03/24/2022,$138.59,7617816,$133.01,$138.65,$131.3301
03/23/2022,$131.42,5457871,$133.61,$135.10,$131.20
03/22/2022,$135.48,4997842,$134.00,$137.34,$133.85
03/21/2022,$134.20,6206593,$134.105,$135.3822,$131.92
03/18/2022,$135.14,11516550,$130.60,$135.75,$129.75
03/17/2022,$131.99,6781116,$129.315,$132.26,$128.31
03/16/2022,$130.48,9668855,$127.32,$130.74,$125.09
03/15/2022,$124.41,6875317,$121.72,$124.95,$119.86
03/14/2022,$120.13,6733185,$123.74,$124.72,$119.10
03/11/2022,$123.64,6015969,$130.00,$130.00,$123.37
03/10/2022,$124.97,5604387,$125.72,$126.00,$122.68
03/09/2022,$128.62,7623175,$127.70,$129.84,$126.20
03/08/2022,$124.15,10525000,$119.79,$127.87,$118.17
03/07/2022,$119.22,9207137,$127.56,$128.05,$119.11
03/04/2022,$125.74,7098065,$128.38,$129.555,$124.12
03/03/2022,$130.64,5449674,$135.117,$135.117,$129.57
03/02/2022,$133.18,7008727,$130.00,$134.47,$129.65
03/01/2022,$129.61,9212451,$133.735,$135.06,$128.09
02/28/2022,$134.20,7428101,$133.82,$137.0595,$132.03
02/25/2022,$135.72,7784465,$133.36,$136.1399,$131.74
02/24/2022,$133.42,8500945,$123.08,$133.63,$122.68
02/23/2022,$127.86,8413757,$131.96,$134.2199,$127.62
02/22/2022,$130.26,7667715,$129.94,$135.16,$128.495
02/18/2022,$133.35,8151340,$136.99,$137.03,$130.93
02/17/2022,$136.47,11879800,$142.83,$143.79,$134.75
02/16/2022,$140.96,7990701,$138.48,$141.71,$136.90
02/15/2022,$139.84,9069484,$134.688,$140.38,$134.29
02/14/2022,$131.86,9529272,$132.37,$134.40,$129.69
02/11/2022,$132.49,9473100,$139.5536,$140.56,$131.2809
02/10/2022,$139.77,8525688,$139.79,$145.16,$139.01
02/09/2022,$144.20,7652648,$141.66,$144.98,$139.49
02/08/2022,$138.75,6644120,$134.84,$139.20,$133.50
02/07/2022,$136.13,7242186,$135.76,$138.29,$135.20
02/04/2022,$135.57,8514352,$134.34,$136.745,$131.941
02/03/2022,$136.51,10040640,$138.19,$141.22,$135.10
02/02/2022,$140.76,8134117,$140.695,$141.398,$137.21
02/01/2022,$138.61,8151371,$138.23,$139.28,$133.37
01/31/2022,$138.18,8588889,$132.92,$138.37,$131.63
01/28/2022,$132.45,13292900,$129.605,$132.50,$123.851
01/27/2022,$130.15,13544870,$134.24,$135.45,$129.30
01/26/2022,$135.58,11852590,$137.71,$141.58,$132.84
01/25/2022,$132.99,11799980,$134.80,$136.41,$131.37
01/24/2022,$139.29,13211320,$131.51,$139.44,$129.69
01/21/2022,$135.06,12408150,$137.522,$141.90,$134.65
01/20/2022,$139.15,10573810,$145.69,$147.315,$138.56
01/19/2022,$143.07,12928990,$154.425,$155.82,$142.92
01/18/2022,$152.36,12428760,$165.36,$165.89,$151.52
01/14/2022,$167.00,11437330,$155.78,$167.06,$155.60
01/13/2022,$157.18,12553620,$164.00,$166.53,$156.50
01/12/2022,$159.55,10379780,$154.73,$159.75,$154.62
01/11/2022,$152.45,6824370,$148.38,$152.66,$146.2727
01/10/2022,$149.59,9683912,$147.72,$149.90,$143.27
01/07/2022,$150.81,6335715,$155.10,$157.38,$150.64
01/06/2022,$156.34,6576027,$153.28,$157.40,$151.84
01/05/2022,$153.74,6840088,$158.04,$158.89,$153.50
01/04/2022,$158.36,6946961,$159.99,$161.84,$154.51
01/03/2022,$159.93,5368311,$157.74,$160.7781,$156.70
12/31/2021,$157.36,3594279,$158.14,$159.67,$157.04
12/30/2021,$157.98,4171379,$160.68,$160.92,$157.63
12/29/2021,$160.98,4654409,$159.90,$163.02,$159.55
