Date,Close/Last,Volume,Open,High,Low
04/07/2025,$52.53,7628384,$50.51,$56.08,$50.10
04/04/2025,$52.96,10526480,$55.89,$56.50,$51.27
04/03/2025,$58.22,6559493,$57.885,$59.53,$57.49
04/02/2025,$61.61,9558988,$60.415,$63.78,$60.33
04/01/2025,$60.99,13916970,$62.23,$62.23,$58.22
03/31/2025,$58.29,5148820,$57.65,$58.62,$56.3226
03/28/2025,$59.07,6546551,$59.25,$60.89,$58.4373
03/27/2025,$59.50,3415887,$59.75,$60.61,$59.17
03/26/2025,$60.36,3657335,$61.86,$62.13,$60.01
03/25/2025,$62.01,4742355,$61.70,$62.6592,$60.64
03/24/2025,$61.18,7901439,$61.925,$62.50,$60.785
03/21/2025,$61.16,13370950,$58.21,$61.44,$57.10
03/20/2025,$57.92,5489204,$57.74,$59.40,$57.23
03/19/2025,$58.10,7160370,$56.12,$58.77,$55.80
03/18/2025,$55.98,4833906,$56.82,$57.11,$54.97
03/17/2025,$56.97,7443279,$56.45,$57.98,$56.22
03/14/2025,$56.51,11659670,$57.36,$58.44,$55.50
03/13/2025,$55.73,13424000,$57.82,$57.85,$54.57
03/12/2025,$56.86,7632251,$56.665,$57.54,$55.46
03/11/2025,$54.75,16627710,$53.46,$55.37,$52.56
03/10/2025,$53.77,12828670,$55.94,$55.98,$52.30
03/07/2025,$57.17,11386620,$58.20,$59.325,$53.58
03/06/2025,$58.57,5941971,$62.04,$62.38,$58.37
03/05/2025,$63.31,3672246,$62.87,$63.58,$61.26
03/04/2025,$62.66,9304440,$60.80,$63.27,$58.60
03/03/2025,$62.18,8510766,$64.40,$65.17,$61.86
02/28/2025,$63.64,13449410,$62.40,$64.44,$61.80
02/27/2025,$60.43,14136810,$61.26,$62.79,$60.28
02/26/2025,$59.78,9741235,$59.385,$61.05,$59.074
02/25/2025,$59.40,7713139,$60.50,$60.575,$58.51
02/24/2025,$61.07,8743059,$61.30,$61.8399,$59.90
02/21/2025,$62.51,6810514,$62.82,$63.00,$62.0401
02/20/2025,$62.82,13014070,$63.47,$63.59,$60.76
02/19/2025,$63.64,5530801,$66.19,$66.88,$63.63
02/18/2025,$66.10,7276842,$66.83,$67.17,$64.67
02/14/2025,$66.75,6356587,$65.48,$67.18,$65.25
02/13/2025,$65.53,7822427,$63.82,$65.60,$63.22
02/12/2025,$64.20,6736464,$65.37,$66.28,$63.96
02/11/2025,$66.05,8893365,$64.15,$66.50,$63.75
02/10/2025,$65.05,11079110,$64.78,$65.99,$63.63
02/07/2025,$66.28,23985500,$66.69,$69.15,$64.335
02/06/2025,$67.12,52586500,$60.135,$67.86,$60.01
02/05/2025,$75.47,13637940,$74.21,$75.74,$73.47
02/04/2025,$73.79,9083957,$71.94,$73.86,$71.31
02/03/2025,$70.68,7748323,$69.63,$71.70,$69.63
01/31/2025,$71.07,10723360,$71.50,$71.89,$70.25
01/30/2025,$71.38,11757600,$70.05,$71.765,$69.50
01/29/2025,$70.08,6473026,$68.85,$70.68,$68.06
01/28/2025,$68.43,5572091,$67.465,$69.12,$66.91
01/27/2025,$67.17,5308557,$64.32,$67.864,$63.88
01/24/2025,$67.07,3650626,$67.20,$67.43,$66.52
01/23/2025,$67.11,6112464,$64.77,$67.32,$64.10
01/22/2025,$66.00,5600355,$66.52,$66.85,$65.21
01/21/2025,$66.10,5421141,$66.37,$66.86,$65.63
01/17/2025,$65.53,5766953,$66.28,$66.4499,$65.1301
01/16/2025,$65.26,9823869,$64.53,$66.51,$64.30
01/15/2025,$63.74,6072557,$63.515,$64.43,$62.79
01/14/2025,$62.26,7653462,$62.145,$62.98,$61.33
01/13/2025,$61.37,7364082,$60.57,$61.42,$59.39
01/10/2025,$61.82,6191024,$61.36,$62.1999,$60.1335
01/08/2025,$62.05,8283571,$62.83,$63.58,$60.71
01/07/2025,$61.30,5780754,$62.41,$62.48,$59.96
01/06/2025,$61.93,7279936,$60.71,$62.4199,$60.57
01/03/2025,$60.47,4657284,$59.13,$61.00,$59.13
01/02/2025,$58.84,4918810,$58.50,$59.105,$57.02
12/31/2024,$57.86,2887975,$58.52,$58.7812,$57.71
12/30/2024,$58.48,3756871,$58.13,$59.209,$57.30
12/27/2024,$59.45,3353382,$59.95,$59.95,$58.33
12/26/2024,$59.93,2723140,$59.00,$60.10,$58.85
12/24/2024,$59.56,2071751,$59.17,$59.63,$57.8911
12/23/2024,$59.27,4592649,$60.44,$60.63,$59.05
12/20/2024,$60.11,8456404,$57.92,$60.17,$57.49
12/19/2024,$58.91,5903672,$58.33,$59.565,$57.88
12/18/2024,$58.80,7498766,$60.833,$61.53,$58.24
12/17/2024,$61.25,5141349,$60.85,$61.35,$59.3201
12/16/2024,$61.45,6389609,$58.87,$61.77,$58.424
12/13/2024,$59.60,5793531,$60.00,$60.217,$58.7762
12/12/2024,$59.61,6492403,$59.89,$61.05,$58.60
12/11/2024,$59.89,13017120,$58.41,$61.01,$57.65
12/10/2024,$56.26,5276999,$56.91,$57.41,$55.65
12/09/2024,$56.93,8585134,$59.22,$59.22,$55.6104
12/06/2024,$59.31,8964106,$58.87,$59.80,$57.76
12/05/2024,$58.94,21008700,$54.94,$59.14,$54.73
12/04/2024,$54.54,5883503,$53.92,$54.61,$53.36
12/03/2024,$53.53,6239366,$51.76,$53.63,$51.63
12/02/2024,$52.16,8231654,$50.99,$52.65,$50.94
11/29/2024,$50.13,3629228,$49.81,$50.73,$49.68
11/27/2024,$49.37,5617883,$49.09,$50.545,$48.61
11/26/2024,$49.06,6919336,$49.18,$50.01,$48.93
11/25/2024,$49.16,9519130,$49.13,$49.49,$47.95
11/22/2024,$49.38,6826557,$49.28,$50.3759,$48.61
11/21/2024,$49.35,15731640,$51.035,$51.40,$48.10
11/20/2024,$51.52,13117620,$52.29,$52.32,$50.60
11/19/2024,$52.24,9487447,$50.53,$53.16,$50.53
11/18/2024,$51.03,14484490,$51.00,$51.25,$50.21
11/15/2024,$50.73,9122580,$52.50,$52.53,$50.68
11/14/2024,$52.73,6913566,$52.37,$53.57,$51.82
11/13/2024,$53.14,8333890,$54.45,$54.65,$52.91
11/12/2024,$54.38,10280630,$54.15,$55.09,$54.10
11/11/2024,$54.56,12354530,$52.45,$55.10,$52.38
11/08/2024,$52.40,8165613,$52.88,$54.07,$52.17
11/07/2024,$53.11,7974557,$52.88,$53.66,$51.8501
11/06/2024,$52.90,8570916,$51.99,$53.00,$50.85
11/05/2024,$51.18,10265810,$49.92,$51.6099,$49.61
11/04/2024,$50.00,19491440,$52.74,$53.07,$49.97
11/01/2024,$51.44,12925150,$51.11,$52.07,$50.66
10/31/2024,$51.72,37475790,$51.12,$52.65,$48.00
10/30/2024,$43.14,6682811,$42.72,$43.54,$42.36
10/29/2024,$42.61,5487389,$42.145,$42.96,$41.50
10/28/2024,$42.30,5830532,$42.59,$43.145,$42.18
10/25/2024,$42.14,7142449,$42.14,$42.495,$41.94
10/24/2024,$41.78,4923055,$41.43,$41.94,$41.17
10/23/2024,$41.16,5882382,$42.40,$43.00,$41.125
10/22/2024,$41.29,6027097,$40.84,$41.66,$40.57
10/21/2024,$40.31,4626917,$39.50,$40.37,$39.46
10/18/2024,$39.93,5751502,$39.99,$40.155,$39.30
10/17/2024,$39.86,5973375,$41.68,$41.75,$39.83
10/16/2024,$41.39,5360569,$40.735,$41.71,$40.515
10/15/2024,$40.76,6115309,$40.95,$41.3875,$40.39
10/14/2024,$40.79,7192131,$41.66,$41.72,$39.93
10/11/2024,$41.60,4436464,$41.32,$41.65,$41.10
10/10/2024,$41.40,6463105,$41.35,$42.13,$41.2096
10/09/2024,$41.74,10691270,$40.61,$42.365,$40.5601
10/08/2024,$40.51,30320580,$37.65,$40.52,$37.50
10/07/2024,$41.39,6662791,$41.81,$41.94,$41.27
10/04/2024,$41.99,8199502,$42.64,$42.702,$40.88
10/03/2024,$42.18,7790190,$43.01,$43.32,$41.81
10/02/2024,$43.39,6515335,$43.32,$43.85,$42.88
10/01/2024,$43.53,4922720,$44.38,$44.46,$42.86
09/30/2024,$44.26,4187374,$44.08,$44.64,$43.90
09/27/2024,$44.18,6093694,$44.63,$45.05,$43.76
09/26/2024,$44.87,7965950,$47.81,$47.93,$44.6101
09/25/2024,$47.64,7828352,$47.45,$48.43,$47.26
09/24/2024,$47.11,9528658,$45.31,$47.21,$45.17
09/23/2024,$45.53,9134790,$46.26,$46.44,$45.10
09/20/2024,$46.03,7791371,$45.99,$46.56,$45.54
09/19/2024,$46.30,7080337,$46.15,$46.845,$45.66
09/18/2024,$45.28,6325447,$45.75,$46.14,$45.11
09/17/2024,$45.74,5190928,$46.42,$46.98,$45.52
09/16/2024,$46.24,8226591,$45.82,$47.495,$45.64
09/13/2024,$45.87,4713434,$45.44,$46.12,$45.28
09/12/2024,$45.41,5292237,$45.01,$46.00,$44.53
09/11/2024,$44.99,6618571,$44.37,$45.07,$43.84
09/10/2024,$44.90,4463806,$43.83,$44.90,$43.645
09/09/2024,$43.62,6759306,$44.12,$45.00,$43.195
09/06/2024,$43.64,6198955,$44.80,$44.96,$42.325
09/05/2024,$43.71,3008246,$43.06,$43.80,$43.02
09/04/2024,$43.26,3111890,$42.78,$43.88,$42.61
09/03/2024,$42.92,5256657,$43.88,$44.03,$42.485
08/30/2024,$43.99,5261596,$43.72,$44.49,$43.59
08/29/2024,$43.57,4613839,$44.45,$44.85,$43.445
08/28/2024,$44.13,4182658,$44.16,$44.51,$43.73
08/27/2024,$44.16,5312048,$43.27,$44.22,$43.09
08/26/2024,$43.94,4192801,$44.05,$44.48,$43.71
08/23/2024,$44.16,6266460,$43.60,$44.425,$43.28
08/22/2024,$43.36,8955063,$43.45,$44.03,$43.14
08/21/2024,$43.35,11870240,$40.68,$43.49,$40.67
08/20/2024,$40.54,11753150,$40.50,$40.74,$39.72
08/19/2024,$40.86,6661454,$40.54,$40.87,$39.72
08/16/2024,$40.59,6136551,$40.30,$41.17,$40.24
08/15/2024,$40.50,5084761,$39.68,$40.62,$39.22
08/14/2024,$39.09,3691551,$38.86,$39.19,$38.645
08/13/2024,$38.75,6551069,$38.45,$39.68,$38.0501
08/12/2024,$37.32,5298449,$37.14,$37.90,$36.91
08/09/2024,$37.02,4669686,$37.33,$37.55,$36.77
08/08/2024,$37.17,6219718,$36.49,$37.32,$36.32
08/07/2024,$36.18,6472068,$38.11,$38.70,$36.07
08/06/2024,$37.67,9997878,$36.96,$38.11,$36.18
08/05/2024,$36.53,13114050,$36.60,$37.29,$35.30
08/02/2024,$39.04,7398291,$38.145,$39.255,$37.305
08/01/2024,$38.85,15411280,$40.09,$41.04,$37.34
07/31/2024,$41.52,7762792,$41.49,$42.04,$41.04
07/30/2024,$41.03,5584077,$40.75,$41.389,$40.67
07/29/2024,$40.57,6316402,$40.95,$41.00,$40.20
07/26/2024,$40.51,3194512,$41.00,$41.08,$40.0002
07/25/2024,$40.54,3589795,$40.01,$41.14,$39.55
07/24/2024,$39.96,3150361,$40.47,$41.08,$39.89
07/23/2024,$41.08,4680139,$40.30,$41.165,$40.23
07/22/2024,$41.00,3660874,$40.99,$41.285,$40.77
07/19/2024,$40.52,4053912,$39.70,$40.76,$39.52
07/18/2024,$39.79,3332829,$40.07,$40.725,$39.56
07/17/2024,$40.00,5135329,$40.48,$41.03,$39.53
07/16/2024,$41.28,4620516,$41.27,$41.485,$40.70
07/15/2024,$41.11,6457385,$40.70,$41.62,$40.25
07/12/2024,$40.53,8292145,$39.86,$40.68,$39.49
07/11/2024,$38.52,4325061,$39.63,$39.89,$38.43
07/10/2024,$39.66,3863586,$39.58,$39.77,$38.605
07/09/2024,$39.39,5112994,$39.91,$39.99,$39.005
07/08/2024,$39.82,7844983,$39.00,$39.92,$38.37
07/05/2024,$38.68,4445726,$37.66,$38.70,$37.46
07/03/2024,$37.77,3947509,$37.39,$38.47,$37.35
07/02/2024,$37.14,4096644,$36.75,$37.76,$36.47
07/01/2024,$37.06,3638942,$37.11,$37.13,$36.37
06/28/2024,$37.21,7546038,$37.13,$37.50,$36.97
06/27/2024,$37.22,5181893,$36.67,$37.79,$36.63
06/26/2024,$36.91,8337749,$35.37,$37.33,$35.27
06/25/2024,$35.43,5569449,$35.25,$35.44,$34.62
06/24/2024,$35.19,5627206,$35.99,$36.34,$34.895
06/21/2024,$36.16,8012304,$35.80,$36.27,$35.53
06/20/2024,$35.86,4392470,$35.87,$36.04,$35.35
06/18/2024,$35.90,4973376,$35.90,$36.13,$35.505
06/17/2024,$35.90,6852478,$34.86,$36.24,$34.41
06/14/2024,$35.10,5713608,$35.32,$35.79,$34.885
06/13/2024,$35.52,6325360,$37.05,$37.30,$35.38
06/12/2024,$36.03,4725006,$36.47,$36.605,$35.875
06/11/2024,$35.49,3826096,$34.92,$35.70,$34.76
06/10/2024,$34.99,4883884,$35.30,$35.53,$34.84
06/07/2024,$35.63,5833400,$35.27,$36.07,$35.18
06/06/2024,$35.64,3674615,$35.40,$36.12,$35.3148
06/05/2024,$35.60,5451701,$35.91,$35.91,$34.90
06/04/2024,$35.00,6449454,$34.31,$35.02,$33.90
06/03/2024,$34.48,6239849,$34.00,$34.51,$33.88
05/31/2024,$33.62,9726492,$33.50,$34.10,$33.07
05/30/2024,$33.15,4067247,$32.92,$33.34,$32.695
05/29/2024,$33.11,4354920,$32.63,$33.305,$32.31
05/28/2024,$32.96,6491483,$32.69,$33.355,$32.30
05/24/2024,$32.67,4441633,$31.88,$32.69,$31.84
05/23/2024,$31.97,7602321,$33.09,$33.20,$31.59
05/22/2024,$33.13,6975840,$32.53,$33.56,$32.525
05/21/2024,$32.55,9168892,$33.10,$33.25,$32.20
05/20/2024,$33.59,6406967,$32.88,$33.60,$32.84
05/17/2024,$32.90,6429894,$32.83,$32.97,$32.0606
05/16/2024,$32.76,8313469,$33.01,$33.775,$32.68
05/15/2024,$33.01,8683792,$32.01,$33.1271,$31.55
05/14/2024,$31.66,10790000,$30.83,$32.25,$30.83
05/13/2024,$30.96,12431940,$31.41,$32.065,$30.95
05/10/2024,$31.45,21401890,$30.91,$31.9795,$30.56
05/09/2024,$30.42,69953000,$29.92,$31.50,$29.55
05/08/2024,$39.03,8598917,$39.96,$40.35,$39.01
05/07/2024,$40.54,6400716,$39.7223,$41.04,$39.7223
05/06/2024,$40.11,7583039,$39.58,$40.23,$39.03
05/03/2024,$39.24,8482835,$38.73,$39.47,$38.50
05/02/2024,$37.34,4385455,$37.15,$37.68,$36.54
05/01/2024,$36.58,5858333,$35.66,$37.59,$35.4601
04/30/2024,$35.56,3282664,$35.67,$36.20,$35.48
04/29/2024,$36.56,5765583,$36.27,$37.0799,$35.995
04/26/2024,$36.01,3746578,$35.72,$36.405,$35.46
04/25/2024,$35.53,7276245,$33.93,$35.63,$33.71
04/24/2024,$34.97,8263036,$36.63,$36.79,$34.42
04/23/2024,$36.30,8683557,$36.42,$37.52,$35.74
04/22/2024,$34.96,7293268,$35.60,$35.90,$34.83
04/19/2024,$35.34,6088063,$35.31,$35.82,$34.82
04/18/2024,$35.55,5780852,$36.32,$36.58,$35.28
04/17/2024,$36.37,4300875,$36.635,$37.13,$36.35
04/16/2024,$36.64,5664586,$36.49,$37.10,$36.11
04/15/2024,$36.66,7051448,$38.28,$38.82,$36.54
04/12/2024,$38.37,3745521,$38.99,$39.5419,$38.29
04/11/2024,$39.26,5198701,$39.82,$40.08,$39.23
04/10/2024,$39.80,10274200,$40.48,$40.80,$39.32
04/09/2024,$39.09,4344455,$38.74,$39.15,$38.355
04/08/2024,$38.22,5981242,$38.10,$38.6778,$37.82
04/05/2024,$37.82,5741546,$36.53,$37.895,$36.52
04/04/2024,$36.80,6566311,$36.97,$38.095,$36.69
04/03/2024,$36.44,5556167,$36.52,$36.66,$35.79
04/02/2024,$36.76,7185537,$36.815,$36.88,$35.9003
04/01/2024,$37.84,6388149,$37.99,$38.25,$37.30
03/28/2024,$38.18,6282636,$37.975,$39.01,$37.93
03/27/2024,$37.88,3901995,$37.58,$37.90,$37.13
03/26/2024,$37.29,5735087,$37.06,$37.6068,$36.64
03/25/2024,$36.66,8841041,$37.12,$37.17,$35.97
03/22/2024,$37.26,4780014,$37.54,$37.56,$36.71
03/21/2024,$37.69,6407977,$38.00,$38.375,$37.59
03/20/2024,$37.82,7223265,$36.42,$37.86,$36.31
03/19/2024,$36.46,7812113,$36.17,$36.80,$35.8501
03/18/2024,$36.20,15231830,$37.916,$38.26,$35.95
03/15/2024,$39.24,9840128,$40.19,$40.67,$39.105
03/14/2024,$40.65,6921092,$40.69,$41.41,$39.93
03/13/2024,$40.39,7153288,$40.47,$41.6499,$40.33
03/12/2024,$40.81,10794470,$40.79,$41.11,$39.73
03/11/2024,$42.04,8676107,$39.64,$42.655,$39.61
03/08/2024,$39.94,5856900,$40.24,$41.41,$39.85
03/07/2024,$40.12,6868145,$40.85,$41.63,$39.98
03/06/2024,$39.87,6303176,$39.985,$40.17,$39.10
03/05/2024,$38.87,5755896,$38.89,$39.52,$38.37
03/04/2024,$39.66,6684020,$41.32,$41.5408,$39.64
03/01/2024,$41.32,6045358,$39.92,$41.46,$39.85
02/29/2024,$39.90,7500920,$40.25,$41.06,$39.73
02/28/2024,$40.16,6252341,$40.28,$40.41,$39.525
02/27/2024,$40.83,7034881,$41.275,$41.34,$40.44
02/26/2024,$41.29,7754025,$41.47,$41.94,$40.98
02/23/2024,$41.46,7759384,$42.12,$42.8899,$41.43
02/22/2024,$42.41,7802779,$41.52,$43.06,$40.755
02/21/2024,$40.74,9211321,$40.73,$41.2213,$40.395
02/20/2024,$41.41,6963163,$42.42,$42.97,$40.80
02/16/2024,$42.91,6722894,$43.15,$43.9067,$42.69
02/15/2024,$44.44,5885054,$44.13,$45.088,$44.13
02/14/2024,$44.14,7280135,$42.725,$44.22,$42.51
02/13/2024,$42.32,10050090,$41.93,$42.98,$41.53
02/12/2024,$43.74,9311172,$44.51,$44.688,$43.71
02/09/2024,$44.40,12702920,$44.51,$44.61,$43.295
02/08/2024,$44.87,17208470,$45.48,$47.11,$44.05
02/07/2024,$44.74,43434030,$44.61,$46.60,$42.93
02/06/2024,$40.60,11486340,$40.00,$40.70,$39.715
02/05/2024,$39.35,6903289,$40.53,$40.71,$38.57
02/02/2024,$40.67,7754374,$39.48,$40.71,$39.28
02/01/2024,$39.33,4981732,$39.12,$39.75,$38.75
01/31/2024,$38.81,5606434,$38.77,$39.82,$38.51
01/30/2024,$39.14,7670160,$40.54,$40.65,$39.0702
01/29/2024,$41.18,4518235,$40.485,$41.19,$40.22
01/26/2024,$40.41,4355085,$41.46,$41.8072,$40.275
01/25/2024,$41.32,6027147,$41.06,$41.70,$40.655
01/24/2024,$40.82,5404788,$41.31,$41.87,$40.69
01/23/2024,$40.78,6425394,$41.15,$42.35,$40.54
01/22/2024,$40.48,8604219,$39.15,$41.20,$39.15
01/19/2024,$38.69,5242511,$39.14,$39.14,$38.335
01/18/2024,$38.89,7249344,$38.89,$38.975,$38.29
01/17/2024,$38.68,6564150,$38.635,$38.74,$37.755
01/16/2024,$39.35,8327719,$40.41,$40.76,$39.08
01/12/2024,$40.92,6080147,$41.25,$42.15,$40.83
01/11/2024,$42.44,7131608,$41.72,$42.7381,$41.51
01/10/2024,$41.78,6023815,$42.08,$42.48,$41.41
01/09/2024,$42.28,4857965,$42.04,$42.805,$41.835
01/08/2024,$42.22,6358513,$42.00,$42.37,$41.23
01/05/2024,$41.74,6819044,$42.13,$42.66,$41.60
01/04/2024,$42.66,6074556,$41.90,$42.9677,$41.20
01/03/2024,$41.91,6127334,$42.22,$42.605,$41.505
01/02/2024,$42.99,7166742,$44.65,$44.96,$42.80
12/29/2023,$45.72,7608426,$46.43,$47.03,$45.69
12/28/2023,$46.43,5493349,$46.72,$47.20,$46.305
12/27/2023,$46.85,6059183,$46.43,$46.9185,$46.15
12/26/2023,$46.38,7628433,$46.02,$46.88,$45.88
12/22/2023,$45.97,9996634,$43.47,$46.12,$43.47
12/21/2023,$44.48,6370879,$44.18,$44.515,$43.26
12/20/2023,$43.83,7232231,$44.72,$45.1768,$43.69
12/19/2023,$44.73,6803596,$44.58,$44.90,$44.26
12/18/2023,$44.49,7254013,$43.84,$45.08,$43.38
12/15/2023,$43.92,14372990,$44.87,$45.05,$43.33
12/14/2023,$44.52,13370610,$43.80,$44.62,$43.61
12/13/2023,$43.31,13448740,$43.00,$43.9899,$42.24
12/12/2023,$42.04,7636211,$40.59,$42.18,$40.31
12/11/2023,$40.49,6054675,$40.78,$41.0263,$40.125
12/08/2023,$40.83,16019460,$41.95,$42.28,$40.02
12/07/2023,$39.86,6615468,$39.86,$40.485,$39.32
12/06/2023,$39.96,8027208,$40.79,$41.46,$39.78
12/05/2023,$40.67,5890617,$40.91,$41.33,$40.345
12/04/2023,$41.23,7824741,$40.09,$41.60,$39.8101
12/01/2023,$40.45,8081119,$39.13,$40.48,$38.99
11/30/2023,$39.31,8180808,$38.68,$39.55,$38.68
11/29/2023,$38.68,5949940,$39.32,$39.6893,$38.51
11/28/2023,$39.02,5090895,$38.50,$39.26,$38.37
11/27/2023,$38.60,6670533,$37.84,$39.08,$37.84
11/24/2023,$38.14,4303317,$37.48,$38.32,$37.48
11/22/2023,$37.82,7115291,$37.11,$37.95,$36.64
11/21/2023,$36.72,13547920,$37.385,$37.43,$36.335
11/20/2023,$37.86,9720366,$37.85,$38.27,$37.47
11/17/2023,$37.91,11310950,$38.72,$38.72,$37.50
11/16/2023,$38.36,13411560,$39.41,$39.4801,$37.27
11/15/2023,$39.76,20111630,$39.11,$41.89,$38.87
11/14/2023,$39.24,14371730,$40.14,$40.346,$39.21
11/13/2023,$38.75,10075390,$38.05,$38.84,$37.115
11/10/2023,$38.42,13347460,$38.05,$39.48,$37.91
11/09/2023,$38.05,16306870,$38.86,$39.08,$37.295
11/08/2023,$39.22,61158850,$40.23,$42.20,$39.1002
11/07/2023,$35.07,14986660,$34.05,$35.30,$33.45
11/06/2023,$33.85,10593820,$35.61,$35.70,$33.37
11/03/2023,$34.90,10577760,$33.40,$35.13,$33.40
11/02/2023,$33.56,8052293,$33.00,$33.82,$32.81
11/01/2023,$31.84,5086412,$31.83,$32.12,$31.32
10/31/2023,$31.81,5801974,$31.65,$32.29,$31.23
10/30/2023,$31.74,6886518,$31.14,$31.80,$30.97
10/27/2023,$30.99,6427364,$31.75,$32.068,$30.87
10/26/2023,$30.55,7548956,$30.98,$31.40,$30.17
10/25/2023,$31.10,10081360,$32.24,$32.55,$30.58
10/24/2023,$32.72,12501430,$30.98,$33.19,$30.98
10/23/2023,$30.57,8140649,$31.25,$31.6299,$30.50
10/20/2023,$31.75,9053362,$31.13,$31.93,$30.825
10/19/2023,$31.67,11888370,$30.41,$32.07,$30.02
10/18/2023,$30.19,6356584,$30.64,$30.81,$30.00
10/17/2023,$31.00,8933800,$30.07,$31.21,$30.00
10/16/2023,$30.41,10329210,$30.55,$30.86,$29.85
10/13/2023,$30.51,9612544,$31.46,$31.92,$30.415
10/12/2023,$31.63,6984641,$31.87,$31.96,$31.35
10/11/2023,$31.76,7434079,$31.08,$31.92,$31.05
10/10/2023,$30.91,6027282,$30.33,$31.1791,$30.33
